sentence_id,Global_Gap,Semantic_Depth,Negation_Norm,model_error_col,is_error,model,HPI_global,HPI_bin
1373,0.12934999999999994,0,0.0,DeepSeek_is_error,0,DeepSeek,0.2575163787658515,"(0.008730000000000002, 0.522]"
1374,0.0909090909090909,1,0.0,DeepSeek_is_error,0,DeepSeek,1.756047881023627,"(1.664, 1.926]"
1375,0.0799216216216216,0,0.5,DeepSeek_is_error,0,DeepSeek,0.5034026638906931,"(0.008730000000000002, 0.522]"
1376,0.14029758064516124,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8543729295705713,"(1.664, 1.926]"
1377,0.11363636363636365,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8012944598558742,"(1.664, 1.926]"
1378,0.15443962264150934,1,0.0,DeepSeek_is_error,0,DeepSeek,1.882527606364187,"(1.664, 1.926]"
1379,0.1480993265993266,1,0.0,DeepSeek_is_error,1,DeepSeek,1.869905031357721,"(1.664, 1.926]"
1380,0.0253499999999999,0,0.0,DeepSeek_is_error,0,DeepSeek,0.05046803402948831,"(0.008730000000000002, 0.522]"
1381,0.228780701754386,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0305295042126112,"(1.926, 2.175]"
1382,0.3605072463768116,0,0.0,DeepSeek_is_error,0,DeepSeek,0.7177156598825296,"(0.522, 1.664]"
1383,0.12234761904761901,1,0.5,DeepSeek_is_error,0,DeepSeek,2.1629280040165044,"(1.926, 2.175]"
1384,0.0631827956989247,1,1.0,DeepSeek_is_error,0,DeepSeek,2.389430492845955,"(2.175, 3.508]"
1385,0.3456086286594761,1,0.0,DeepSeek_is_error,0,DeepSeek,2.263116320411455,"(2.175, 3.508]"
1386,0.2710144927536232,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1146106245812035,"(1.926, 2.175]"
1387,0.2552,1,0.0,DeepSeek_is_error,0,DeepSeek,2.083126350086175,"(1.926, 2.175]"
1388,0.07291666666666666,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7202276727814314,"(1.664, 1.926]"
1389,0.1351565217391304,0,1.0,DeepSeek_is_error,0,DeepSeek,0.9576577813929812,"(0.522, 1.664]"
1390,0.17686666666666662,0,0.5,DeepSeek_is_error,0,DeepSeek,0.696405655303854,"(0.522, 1.664]"
1391,0.26293103448275856,0,0.0,DeepSeek_is_error,0,DeepSeek,0.5234561102834112,"(0.522, 1.664]"
1392,0.2067448680351906,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9866594763621772,"(1.926, 2.175]"
1393,0.0398052631578947,0,0.0,DeepSeek_is_error,0,DeepSeek,0.07924628700612918,"(0.008730000000000002, 0.522]"
1394,0.13145454545454535,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8367677776603557,"(1.664, 1.926]"
1395,0.23125,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0354455053127536,"(1.926, 2.175]"
1396,0.18933030303030302,0,0.5,DeepSeek_is_error,0,DeepSeek,0.7212188791354583,"(0.522, 1.664]"
1397,0.18131868131868129,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9360397660486102,"(1.926, 2.175]"
1398,0.17668633776091075,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9268174673381626,"(1.926, 2.175]"
1399,0.15292058823529409,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8795034375237596,"(1.664, 1.926]"
1400,0.3344099715099714,0,0.5,DeepSeek_is_error,0,DeepSeek,1.010050660035609,"(0.522, 1.664]"
1401,0.5042857142857143,1,0.0,DeepSeek_is_error,0,DeepSeek,2.5790185120124427,"(2.175, 3.508]"
1402,0.32283333333333336,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2177741358137655,"(2.175, 3.508]"
1403,0.2692307692307692,0,0.0,DeepSeek_is_error,0,DeepSeek,0.5359979338589281,"(0.522, 1.664]"
1404,0.14502535612535605,1,0.5,DeepSeek_is_error,0,DeepSeek,2.2080759648271955,"(2.175, 3.508]"
1405,0.415625,1,1.0,DeepSeek_is_error,0,DeepSeek,3.0910898679976166,"(2.175, 3.508]"
1406,0.17898979591836728,0,0.0,DeepSeek_is_error,0,DeepSeek,0.35634174009228253,"(0.008730000000000002, 0.522]"
1407,0.1527366800535475,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8791373040178545,"(1.664, 1.926]"
1408,0.04218095238095235,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6590374923280953,"(0.522, 1.664]"
1409,0.135372272143774,1,0.5,DeepSeek_is_error,0,DeepSeek,2.1888581277119297,"(2.175, 3.508]"
1410,0.5625,0,0.5,DeepSeek_is_error,0,DeepSeek,1.4641435720522467,"(0.522, 1.664]"
1411,0.3506,0,0.0,DeepSeek_is_error,0,DeepSeek,0.697991823697778,"(0.522, 1.664]"
1412,0.05842283272283265,0,0.0,DeepSeek_is_error,0,DeepSeek,0.11631106548146086,"(0.008730000000000002, 0.522]"
1413,0.1362741496598639,0,1.0,DeepSeek_is_error,0,DeepSeek,0.9598828103450869,"(0.522, 1.664]"
1414,0.052532900432900397,0,0.0,DeepSeek_is_error,0,DeepSeek,0.10458509691184807,"(0.008730000000000002, 0.522]"
1415,0.2127428571428571,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9986005697899567,"(1.926, 2.175]"
1416,0.1875231481481481,1,0.5,DeepSeek_is_error,0,DeepSeek,2.292682671493247,"(2.175, 3.508]"
1417,0.4327485380116959,1,0.0,DeepSeek_is_error,0,DeepSeek,2.4365987626408185,"(2.175, 3.508]"
1418,0.6360715504978662,1,0.0,DeepSeek_is_error,0,DeepSeek,2.8413842740068995,"(2.175, 3.508]"
1419,0.1959394883203559,0,1.0,DeepSeek_is_error,0,DeepSeek,1.078667518112293,"(0.522, 1.664]"
1420,0.0856970588235294,0,0.5,DeepSeek_is_error,0,DeepSeek,0.5149006899751529,"(0.008730000000000002, 0.522]"
1421,0.39208421052631576,1,0.0,DeepSeek_is_error,0,DeepSeek,2.3556422078748054,"(2.175, 3.508]"
1422,0.11683580536039555,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8076640667120403,"(1.664, 1.926]"
1423,0.26367322404371585,1,0.0,DeepSeek_is_error,0,DeepSeek,2.099995263671096,"(1.926, 2.175]"
1424,0.3275,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2270647666673202,"(2.175, 3.508]"
1425,0.10239018087855295,1,0.0,DeepSeek_is_error,0,DeepSeek,1.778905002888496,"(1.664, 1.926]"
1426,0.1283117216117216,1,0.0,DeepSeek_is_error,1,DeepSeek,1.8305108884829073,"(1.664, 1.926]"
1427,0.27773603603603597,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1279922054532934,"(1.926, 2.175]"
1428,0.1008590909090909,0,0.0,DeepSeek_is_error,0,DeepSeek,0.20079526754174654,"(0.008730000000000002, 0.522]"
1429,0.25,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0727739328493575,"(1.926, 2.175]"
1430,0.7305349376114082,0,1.0,DeepSeek_is_error,0,DeepSeek,2.1429665842594536,"(1.926, 2.175]"
1431,0.05950476190476185,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6935265893130262,"(1.664, 1.926]"
1432,0.0267636363636363,0,0.0,DeepSeek_is_error,0,DeepSeek,0.053282371232854155,"(0.008730000000000002, 0.522]"
1433,0.3167931034482758,0,0.5,DeepSeek_is_error,0,DeepSeek,0.9749781276162535,"(0.522, 1.664]"
1434,0.4225179487179488,1,0.0,DeepSeek_is_error,1,DeepSeek,2.4162311993817043,"(2.175, 3.508]"
1435,0.01374552887072045,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6024268445427976,"(0.522, 1.664]"
1436,0.2483431818181818,0,0.5,DeepSeek_is_error,0,DeepSeek,0.8387046375119771,"(0.522, 1.664]"
1437,0.29545454545454547,1,0.0,DeepSeek_is_error,0,DeepSeek,2.163267090513852,"(1.926, 2.175]"
1438,0.1470588235294117,0,0.0,DeepSeek_is_error,0,DeepSeek,0.2927719806792463,"(0.008730000000000002, 0.522]"
1439,0.0833333333333333,0,0.0,DeepSeek_is_error,0,DeepSeek,0.16590412238490626,"(0.008730000000000002, 0.522]"
1440,0.09559884559884556,0,0.0,DeepSeek_is_error,0,DeepSeek,0.19032291096103965,"(0.008730000000000002, 0.522]"
1441,0.01448235294117645,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6038937503519304,"(0.522, 1.664]"
1442,0.25188181818181815,0,0.0,DeepSeek_is_error,0,DeepSeek,0.501458783882029,"(0.008730000000000002, 0.522]"
1443,0.36392914653784214,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2995897136944223,"(2.175, 3.508]"
1444,0.2678571428571428,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1083248162175514,"(1.926, 2.175]"
1445,0.088235294117647,1,0.0,DeepSeek_is_error,0,DeepSeek,1.750724754102186,"(1.664, 1.926]"
1446,0.09206989247311825,0,0.0,DeepSeek_is_error,0,DeepSeek,0.18329729650590454,"(0.008730000000000002, 0.522]"
1447,0.26062828282828276,0,0.0,DeepSeek_is_error,0,DeepSeek,0.5188716783757369,"(0.008730000000000002, 0.522]"
1448,0.16770833333333324,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9089436119942622,"(1.664, 1.926]"
1449,0.2745558823529412,1,0.5,DeepSeek_is_error,0,DeepSeek,2.465951744137307,"(2.175, 3.508]"
1450,0.125,0,0.0,DeepSeek_is_error,0,DeepSeek,0.2488561835773595,"(0.008730000000000002, 0.522]"
1451,0.12090375223347224,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8157627365826747,"(1.664, 1.926]"
1452,0.144548071034905,0,1.0,DeepSeek_is_error,0,DeepSeek,0.9763549423179819,"(0.522, 1.664]"
1453,0.33384615384615385,0,0.0,DeepSeek_is_error,0,DeepSeek,0.6646374379850709,"(0.522, 1.664]"
1454,0.0692748226950354,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7129773096457164,"(1.664, 1.926]"
1455,0.2746153846153846,0,0.0,DeepSeek_is_error,0,DeepSeek,0.5467178925361067,"(0.522, 1.664]"
1456,0.2356399819086386,1,0.0,DeepSeek_is_error,0,DeepSeek,2.044185298462813,"(1.926, 2.175]"
1457,0.35285714285714287,0,0.0,DeepSeek_is_error,0,DeepSeek,0.7024854553555177,"(0.522, 1.664]"
1458,0.061911897524967396,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6983188339834059,"(1.664, 1.926]"
1459,0.03926793743890515,1,0.0,DeepSeek_is_error,0,DeepSeek,1.653238118078642,"(0.522, 1.664]"
1460,0.6138519924098672,0,0.0,DeepSeek_is_error,0,DeepSeek,1.2220869128998224,"(0.522, 1.664]"
1461,0.06249999999999995,1,0.0,DeepSeek_is_error,0,DeepSeek,1.699489657483318,"(1.664, 1.926]"
1462,0.2632827324478178,1,0.0,DeepSeek_is_error,0,DeepSeek,2.099217853684902,"(1.926, 2.175]"
1463,0.4475,1,0.0,DeepSeek_is_error,1,DeepSeek,2.4659667029015853,"(2.175, 3.508]"
1464,0.1263333333333333,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8265722152301562,"(1.664, 1.926]"
1465,0.4098853485064011,0,1.0,DeepSeek_is_error,0,DeepSeek,1.5046015201768892,"(0.522, 1.664]"
1466,0.1913483870967742,0,0.0,DeepSeek_is_error,0,DeepSeek,0.38094583477269195,"(0.008730000000000002, 0.522]"
1467,0.20740740740740735,0,0.0,DeepSeek_is_error,0,DeepSeek,0.41291692682465564,"(0.008730000000000002, 0.522]"
1468,0.47716521739130435,1,0.0,DeepSeek_is_error,0,DeepSeek,2.525025685181527,"(2.175, 3.508]"
1469,0.20044285714285714,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9741131213259446,"(1.926, 2.175]"
1470,0.2814814814814815,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1354488235280997,"(1.926, 2.175]"
1471,0.09166507936507931,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7575529402395136,"(1.664, 1.926]"
1472,0.0505999999999999,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6757985488067533,"(1.664, 1.926]"
1473,0.4725704433497536,1,0.0,DeepSeek_is_error,0,DeepSeek,2.515878181722482,"(2.175, 3.508]"
1474,0.026278409090909047,0,0.0,DeepSeek_is_error,0,DeepSeek,0.052316356774785716,"(0.008730000000000002, 0.522]"
1475,0.24621212121212113,1,0.0,DeepSeek_is_error,0,DeepSeek,2.065232836377316,"(1.926, 2.175]"
1476,0.07559759759759754,1,0.0,DeepSeek_is_error,0,DeepSeek,1.725565002700679,"(1.664, 1.926]"
1477,0.18518518518518515,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9437373932166522,"(1.926, 2.175]"
1478,0.6566980392156863,0,0.0,DeepSeek_is_error,0,DeepSeek,1.3073869424156068,"(0.522, 1.664]"
1479,0.0899454545454545,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7541294260811395,"(1.664, 1.926]"
1480,0.28809523809523807,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1486158173681718,"(1.926, 2.175]"
1481,0.16487692307692295,1,1.0,DeepSeek_is_error,0,DeepSeek,2.5918881922981036,"(2.175, 3.508]"
1482,0.12576064908722104,1,0.5,DeepSeek_is_error,0,DeepSeek,2.169722833057226,"(1.926, 2.175]"
1483,0.2647058823529411,0,0.5,DeepSeek_is_error,0,DeepSeek,0.8712803111767724,"(0.522, 1.664]"
1484,0.31444659776055117,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2010774077552453,"(2.175, 3.508]"
1485,0.06666666666666665,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7077848636025634,"(1.664, 1.926]"
1486,0.11324358974358965,0,0.0,DeepSeek_is_error,0,DeepSeek,0.22545094046551947,"(0.008730000000000002, 0.522]"
1487,0.12438447395301319,1,0.0,DeepSeek_is_error,0,DeepSeek,1.822692329568433,"(1.664, 1.926]"
1488,0.5625,1,0.0,DeepSeek_is_error,0,DeepSeek,2.6949143917927563,"(2.175, 3.508]"
1489,0.1555782258064516,0,0.5,DeepSeek_is_error,0,DeepSeek,0.6540235741295706,"(0.522, 1.664]"
1490,0.09072853683846416,1,0.5,DeepSeek_is_error,0,DeepSeek,2.0999791710021913,"(1.926, 2.175]"
1491,0.16706363636363636,1,0.0,DeepSeek_is_error,0,DeepSeek,1.907660117374721,"(1.664, 1.926]"
1492,0.14673286290322574,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8671846078344516,"(1.664, 1.926]"
1493,0.2019607843137255,1,0.0,DeepSeek_is_error,0,DeepSeek,1.97713508582747,"(1.926, 2.175]"
1494,0.2590179487179487,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0907273112625178,"(1.926, 2.175]"
1495,0.24597542997542987,1,0.0,DeepSeek_is_error,0,DeepSeek,2.064761619754522,"(1.926, 2.175]"
1496,0.18309340659340656,0,0.0,DeepSeek_is_error,0,DeepSeek,0.36451141122410324,"(0.008730000000000002, 0.522]"
1497,0.4032909090909091,1,0.0,DeepSeek_is_error,0,DeepSeek,2.377953057757098,"(2.175, 3.508]"
1498,0.04853947368421049,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6716963510858887,"(1.664, 1.926]"
1499,0.06792067736185381,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7102814101287191,"(1.664, 1.926]"
1500,0.0714285714285714,1,0.0,DeepSeek_is_error,0,DeepSeek,1.717265099167415,"(1.664, 1.926]"
1501,0.0226449497620306,1,0.0,DeepSeek_is_error,0,DeepSeek,1.620144251895278,"(0.522, 1.664]"
1502,0.0495569892473118,1,0.0,DeepSeek_is_error,1,DeepSeek,1.6737220714040004,"(1.664, 1.926]"
1503,0.2578,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0883025587045845,"(1.926, 2.175]"
1504,0.4293111111111111,1,0.5,DeepSeek_is_error,0,DeepSeek,2.774046109076502,"(2.175, 3.508]"
1505,0.15122352941176465,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8761248488667208,"(1.664, 1.926]"
1506,0.0848,1,0.0,DeepSeek_is_error,0,DeepSeek,1.743885600633519,"(1.664, 1.926]"
1507,0.3389999999999999,1,0.0,DeepSeek_is_error,0,DeepSeek,2.249959535556437,"(2.175, 3.508]"
1508,0.1342134453781512,0,0.0,DeepSeek_is_error,0,DeepSeek,0.2671987664126008,"(0.008730000000000002, 0.522]"
1509,0.23671451612903227,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0463245343444965,"(1.926, 2.175]"
1510,0.0450470588235294,0,0.0,DeepSeek_is_error,0,DeepSeek,0.08968191312166675,"(0.008730000000000002, 0.522]"
1511,0.0424081081081081,0,0.0,DeepSeek_is_error,0,DeepSeek,0.08442815949215886,"(0.008730000000000002, 0.522]"
1512,0.05700944741532975,0,0.0,DeepSeek_is_error,0,DeepSeek,0.11349722809306498,"(0.008730000000000002, 0.522]"
1513,0.1867846153846154,1,0.0,DeepSeek_is_error,0,DeepSeek,1.946921617979281,"(1.926, 2.175]"
1514,0.06896551724137925,0,0.0,DeepSeek_is_error,0,DeepSeek,0.13729996335302583,"(0.008730000000000002, 0.522]"
1515,0.1714761904761904,1,0.0,DeepSeek_is_error,0,DeepSeek,1.916444848384951,"(1.664, 1.926]"
1516,0.0779176470588235,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7301838719377303,"(1.664, 1.926]"
1517,0.09257828054298639,0,0.0,DeepSeek_is_error,0,DeepSeek,0.1843094206246537,"(0.008730000000000002, 0.522]"
1518,0.3088857142857142,0,0.0,DeepSeek_is_error,0,DeepSeek,0.6149449601496761,"(0.522, 1.664]"
1519,0.1325047619047619,0,0.0,DeepSeek_is_error,0,DeepSeek,0.26379703482756595,"(0.008730000000000002, 0.522]"
1520,0.07870298507462685,0,0.0,DeepSeek_is_error,0,DeepSeek,0.1566857960145402,"(0.008730000000000002, 0.522]"
1521,0.4533505776636714,0,0.0,DeepSeek_is_error,0,DeepSeek,0.9025527566397806,"(0.522, 1.664]"
1522,0.18403028927963694,0,0.5,DeepSeek_is_error,0,DeepSeek,0.7106673495762721,"(0.522, 1.664]"
1523,0.1377939393939394,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8493885567159642,"(1.664, 1.926]"
1524,0.19709598059598055,0,0.5,DeepSeek_is_error,0,DeepSeek,0.7366791741905531,"(0.522, 1.664]"
1525,0.540625,0,0.5,DeepSeek_is_error,0,DeepSeek,1.4205937399262087,"(0.522, 1.664]"
1526,0.527379365079365,0,0.0,DeepSeek_is_error,0,DeepSeek,1.049932928728814,"(0.522, 1.664]"
1527,0.1972708894878706,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9677982112055385,"(1.926, 2.175]"
1528,0.29140066889632105,1,0.0,DeepSeek_is_error,1,DeepSeek,2.155196432522064,"(1.926, 2.175]"
1529,0.33106422893481713,1,0.0,DeepSeek_is_error,0,DeepSeek,2.234160609948237,"(2.175, 3.508]"
1530,0.21428571428571436,1,0.0,DeepSeek_is_error,0,DeepSeek,2.001672166112969,"(1.926, 2.175]"
1531,0.22142857142857142,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0158925194602464,"(1.926, 2.175]"
1532,0.11366470588235289,0,0.0,DeepSeek_is_error,0,DeepSeek,0.2262893193066031,"(0.008730000000000002, 0.522]"
1533,0.4823578947368421,0,0.5,DeepSeek_is_error,0,DeepSeek,1.3045927043750907,"(0.522, 1.664]"
1534,0.7979923076923077,1,0.5,DeepSeek_is_error,0,DeepSeek,3.5080348733799482,"(2.175, 3.508]"
1535,0.1277573529411764,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8294072239097336,"(1.664, 1.926]"
1536,0.0779176470588235,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7301838719377303,"(1.664, 1.926]"
1537,0.10386862745098036,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7818483674615946,"(1.664, 1.926]"
1538,0.14225384615384615,1,0.0,DeepSeek_is_error,1,DeepSeek,1.8582675597190144,"(1.664, 1.926]"
1539,0.0113848484848484,0,0.0,DeepSeek_is_error,0,DeepSeek,0.022665519556366854,"(0.008730000000000002, 0.522]"
1540,0.2857142857142857,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1438756995857458,"(1.926, 2.175]"
1541,0.4234614973262032,1,0.0,DeepSeek_is_error,0,DeepSeek,2.4181096626270637,"(2.175, 3.508]"
1542,0.13594112903225805,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8456998901919592,"(1.664, 1.926]"
1543,0.2916666666666667,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1557259940418105,"(1.926, 2.175]"
1544,0.06720430107526876,0,0.0,DeepSeek_is_error,0,DeepSeek,0.13379364708460176,"(0.008730000000000002, 0.522]"
1545,0.1129162162162162,0,0.0,DeepSeek_is_error,0,DeepSeek,0.22479918905250812,"(0.008730000000000002, 0.522]"
1546,0.1494835723598435,0,0.0,DeepSeek_is_error,0,DeepSeek,0.29759929059984574,"(0.008730000000000002, 0.522]"
1547,0.43979933110367897,1,0.0,DeepSeek_is_error,0,DeepSeek,2.4506358303213345,"(2.175, 3.508]"
1548,0.1829439153439153,0,1.0,DeepSeek_is_error,0,DeepSeek,1.052795288557748,"(0.522, 1.664]"
1549,0.3281618736383443,1,0.0,DeepSeek_is_error,0,DeepSeek,2.228382457448511,"(2.175, 3.508]"
1550,0.18937198067632843,0,0.0,DeepSeek_is_error,0,DeepSeek,0.3770111071007725,"(0.008730000000000002, 0.522]"
1551,0.0509882352941176,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6765714668357465,"(1.664, 1.926]"
1552,0.2352941176470588,1,0.5,DeepSeek_is_error,0,DeepSeek,2.387787480735561,"(2.175, 3.508]"
1553,0.047252224824355954,1,0.0,DeepSeek_is_error,0,DeepSeek,1.669133632377267,"(1.664, 1.926]"
1554,0.19881176470588235,1,0.0,DeepSeek_is_error,0,DeepSeek,1.9708658618145252,"(1.926, 2.175]"
1555,0.2611597830621609,1,0.0,DeepSeek_is_error,0,DeepSeek,2.0949913810285623,"(1.926, 2.175]"
1556,0.3020999999999999,1,0.5,DeepSeek_is_error,0,DeepSeek,2.5207879361185297,"(2.175, 3.508]"
1557,0.13173246993524515,1,0.5,DeepSeek_is_error,0,DeepSeek,2.181611829419202,"(2.175, 3.508]"
1558,0.05385882352941175,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6822863758986055,"(1.664, 1.926]"
1559,0.012713012477718302,0,0.0,DeepSeek_is_error,0,DeepSeek,0.02530969413581062,"(0.008730000000000002, 0.522]"
1560,0.1217322580645161,0,0.5,DeepSeek_is_error,0,DeepSeek,0.5866413472356466,"(0.522, 1.664]"
1561,0.3906333333333334,1,0.0,DeepSeek_is_error,1,DeepSeek,2.352753729786125,"(2.175, 3.508]"
1562,0.5354372549019608,1,0.0,DeepSeek_is_error,0,DeepSeek,2.641036540094957,"(2.175, 3.508]"
1563,0.08927943805874836,1,0.5,DeepSeek_is_error,0,DeepSeek,2.0970942334666183,"(1.926, 2.175]"
1564,0.2513170731707317,0,0.5,DeepSeek_is_error,0,DeepSeek,0.8446252075309313,"(0.522, 1.664]"
1565,0.0472586345381526,1,0.0,DeepSeek_is_error,0,DeepSeek,1.669146393152573,"(1.664, 1.926]"
1566,0.23784722222222215,1,0.0,DeepSeek_is_error,0,DeepSeek,2.048579581668225,"(1.926, 2.175]"
1567,0.1515151515151515,0,0.5,DeepSeek_is_error,0,DeepSeek,0.6459346048357768,"(0.522, 1.664]"
1568,0.36230481283422455,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2963559098037156,"(2.175, 3.508]"
1569,0.1080555555555555,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7901839110537334,"(1.664, 1.926]"
1570,0.23366666666666663,1,0.5,DeepSeek_is_error,0,DeepSeek,2.3845474708160443,"(2.175, 3.508]"
1571,0.1657904761904761,1,0.5,DeepSeek_is_error,0,DeepSeek,2.249416193074647,"(2.175, 3.508]"
1572,0.245,1,0.0,DeepSeek_is_error,0,DeepSeek,2.062819685506263,"(1.926, 2.175]"
1573,0.28168846153846155,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1358608896645532,"(1.926, 2.175]"
1574,0.20421538461538458,1,0.0,DeepSeek_is_error,0,DeepSeek,1.981623655639976,"(1.926, 2.175]"
1575,0.0354237288135593,0,1.0,DeepSeek_is_error,0,DeepSeek,0.7591048035932315,"(0.522, 1.664]"
1576,0.23076923076923073,1,0.0,DeepSeek_is_error,1,DeepSeek,2.034488366145148,"(1.926, 2.175]"
1577,0.1785910364145658,0,0.0,DeepSeek_is_error,0,DeepSeek,0.35554786994603266,"(0.008730000000000002, 0.522]"
1578,0.0626710454296661,1,0.0,DeepSeek_is_error,0,DeepSeek,1.6998301831860785,"(1.664, 1.926]"
1579,0.2496296296296296,0,0.0,DeepSeek_is_error,0,DeepSeek,0.4969750154996749,"(0.008730000000000002, 0.522]"
1580,0.0382,0,0.0,DeepSeek_is_error,0,DeepSeek,0.07605044970124106,"(0.008730000000000002, 0.522]"
1581,0.43999999999999995,1,0.0,DeepSeek_is_error,0,DeepSeek,2.451035331886944,"(2.175, 3.508]"
1582,0.3427370948379352,1,0.0,DeepSeek_is_error,0,DeepSeek,2.257399528828719,"(2.175, 3.508]"
1583,0.23355,1,0.0,DeepSeek_is_error,0,DeepSeek,2.040024459090577,"(1.926, 2.175]"
1584,0.3745493243243243,0,0.5,DeepSeek_is_error,0,DeepSeek,1.089962069256769,"(0.522, 1.664]"
1585,0.23349729729729723,0,0.0,DeepSeek_is_error,0,DeepSeek,0.4648579702482679,"(0.008730000000000002, 0.522]"
1586,0.2532377428307123,1,0.5,DeepSeek_is_error,0,DeepSeek,2.4235105373975347,"(2.175, 3.508]"
1587,0.03515237420269305,0,0.0,DeepSeek_is_error,0,DeepSeek,0.06998308550212334,"(0.008730000000000002, 0.522]"
1588,0.26689189189189183,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1064031468462976,"(1.926, 2.175]"
1589,0.3297941916389197,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2316321568725734,"(2.175, 3.508]"
1590,0.2222222222222222,1,0.0,DeepSeek_is_error,0,DeepSeek,2.017472558721055,"(1.926, 2.175]"
1591,0.4738993710691824,1,0.0,DeepSeek_is_error,0,DeepSeek,2.5185238767665394,"(2.175, 3.508]"
1592,0.2874363636363636,1,0.0,DeepSeek_is_error,1,DeepSeek,2.1473040975018347,"(1.926, 2.175]"
1593,0.10678531701890985,0,0.5,DeepSeek_is_error,0,DeepSeek,0.5568842375975238,"(0.522, 1.664]"
1594,0.1196,0,0.0,DeepSeek_is_error,0,DeepSeek,0.23810559644681756,"(0.008730000000000002, 0.522]"
1595,0.33348484848484844,0,0.0,DeepSeek_is_error,0,DeepSeek,0.6639181333985069,"(0.522, 1.664]"
1596,0.0691526315789473,1,0.0,DeepSeek_is_error,0,DeepSeek,1.7127340455271824,"(1.664, 1.926]"
1597,0.40682452830188676,1,0.5,DeepSeek_is_error,1,DeepSeek,2.729278707639703,"(2.175, 3.508]"
1598,0.17229361207897792,0,0.5,DeepSeek_is_error,0,DeepSeek,0.6873013920079889,"(0.522, 1.664]"
1599,0.3228153846153845,1,0.0,DeepSeek_is_error,0,DeepSeek,2.2177384026181746,"(2.175, 3.508]"
1600,0.3113207547169811,1,0.0,DeepSeek_is_error,0,DeepSeek,2.1948543247929675,"(2.175, 3.508]"
1601,0.3214285714285714,1,0.0,DeepSeek_is_error,1,DeepSeek,2.214977466322134,"(2.175, 3.508]"
1602,0.7089105751391467,0,1.0,DeepSeek_is_error,0,DeepSeek,2.0999157337223298,"(1.926, 2.175]"
1603,0.1532635327635328,1,0.0,DeepSeek_is_error,0,DeepSeek,1.8801861884555693,"(1.664, 1.926]"
