sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
"(Taylor & Chen, 2023) developed a fine-grained, attribute-based access control (ABAC) system for row-level security.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,1,0.25,) ,0.25,0.5277777777777778,", ",0.5277777777777778,0.1875,202,0.1875,0.28125,developed ,0.28125,0.3636363636363636, developed,0.3636363636363636,0.2413793103448276,202,0.2413793103448276,0,0,0,0,0,0,0.0,2.995242032782013,-0.1810188569482866,1.7394909945194454,3.5370176349753617,1.974571028862151,0.8679607581407123,0.265625,2.1038809557965275
"For example, the HMM aligner achieves an AER of 20.7 when using the competitive thresholding heuristic of DeNero and Klein (2007).",1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0.8872,21,0,1,0.5882352941176471,competitive ,0.2989647058823529,0.9722222222222222,.,0.0850222222222222,0.6,competitive ,0.2872,0.5882352941176471,competitive ,0.2989647058823529,0.2432432432432432, achieves,0.6439567567567568,0.2647058823529412, achieves,0.6224941176470589,0,0,0,0,1,0,0.0,3.07456681419753,0.8242345052480969,1.833161403852417,3.6128804867280326,2.2444807699999494,1.235880705699882,0.2989647058823529,2.170255291536319
"The learning algorithm used for each stage of the classification task is a regularized variant of the structured Perceptron (Collins, 2002).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8803,21,0,1,0.9642857142857144,).,0.0839857142857144,0.625,Per,0.2552999999999999,0.8571428571428571,", ",0.0231571428571428,0.9285714285714286,2002,0.0482714285714286,0.4333333333333333, a,0.4469666666666666,0.0666666666666666, learning,0.8136333333333333,0,0,0,0,0,0,0.0,2.726292251734004,0.4376277050157245,1.5850871560086968,2.539291850352443,2.0548065774409645,1.420402348166601,0.1696428571428571,1.9127949576924836
"The attention mechanism refinement in (Adams & Brown, 2025) substantially improved the model's ability to track long-range dependencies.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2754,18,0,0,0.4230769230769231,2025,0.1476769230769231,0.0625,mechanism ,0.2128999999999999,0.3928571428571428,202,0.1174571428571428,0.5384615384615384,improved ,0.2630615384615384,0.2, (,0.0753999999999999,0.037037037037037,The,0.2383629629629629,0,0,0,0,0,0,0.0,0.2392425203439243,-0.4833783294781393,0.1103536474474421,1.126555452101391,0.072599764345541,0.2301104211987098,0.1802884615384615,0.3589271878519607
"The work by (Chen & Wang, 2023) solidified the role of NLP as the backbone of advanced knowledge representation systems.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0984,20,0,1,0.0689655172413793,work ,0.0294344827586207,0.0333333333333333,work ,0.0650666666666666,0.3214285714285714,202,0.2230285714285714,0.4482758620689655,solid,0.3498758620689655,0.0689655172413793, work,0.0294344827586206,0.3793103448275862,202,0.2809103448275862,0,0,0,0,0,0,0.0,2.6379170753930894,0.8695425517875646,1.7728708925006895,3.83090643195073,1.652780872422353,0.9061231592208738,0.144047619047619,1.861838691531405
"Given an input training corpus of such derivations D = d1 dn, a vector feature function on derivations vectorF(d), and an initial weight vector vectorw, the perceptron performs two steps for each training example di  D:  Decode: d = argmaxdD(src(di)) parenleftBig vectorw vectorF(d) parenrightBig  Update: vectorw = vectorw + vectorF(di) vectorF(d) where D(src(d)) enumerates all possible derivations with the same source side as d. To improve generalization, the final feature vector is the average of all vectors found during learning (Collins, 2002).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9694,82,0,1,0.8402777777777778,To ,0.1291222222222222,0.9583333333333334,Col,0.0110666666666666,0.8394160583941606,improve ,0.1299839416058394,0.9861111111111112,2002,0.0167111111111111,0.971830985915493,2,0.0024309859154929,0.6417910447761194, vector,0.3276089552238806,0,0,0,0,0,0,0.0,2.7994151994042293,0.9921467311761016,1.6854533542686916,2.4041354610417733,1.6267802423518405,0.9512049822277286,0.0729166666666666,1.7202276727814314
"The entire premise of the work by (Taylor, 2024) is based on a profound logical insight, correctly identifying the necessary and sufficient conditions for the effect.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2083,26,0,1,0.34375,2024,0.13545,0.775,the ,0.5667,0.3939393939393939,) ,0.1856393939393939,0.34375,2024,0.13545,0.2285714285714285, (,0.0202714285714285,0.3636363636363636,202,0.1553363636363636,0,0,0,0,0,0,0.0,2.809666452424603,-0.2693897294581724,1.7377429129617286,2.9126322311760235,1.6439581194425708,0.7848967684077971,0.1453931818181817,1.8645175044581728
"(Ng & Foster, 2024) introduced an efficient method for distributed model checkpointing in large-scale training.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,0,0.2916666666666667,2024,0.2916666666666667,0.4,introduced ,0.4,0.3333333333333333,) ,0.3333333333333333,0.4583333333333333,efficient ,0.4583333333333333,0.5384615384615384, efficient,0.5384615384615384,0.391304347826087,),0.391304347826087,0,0,0,0,0,0,0.0,0.4725116624843107,-0.908179106581756,0.3131742204378883,1.9628027668589163,0.5184639363586904,0.3777567084074985,0.3956521739130435,0.7876839201926858
"The work by (Author et al., 2020) oversimplifies the potential of AI in automation, ignoring its limitations and societal impacts.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0985,20,1,1,0.3928571428571428,overs,0.2943571428571427,0.8529411764705882,and ,0.7544411764705882,0.4193548387096774,over,0.3208548387096774,0.3214285714285714,2020,0.2229285714285714,0.4838709677419355, overs,0.3853709677419354,0.0344827586206896,The,0.0640172413793103,0,0,0,0,0,0,0.5,3.6160065920867073,-0.2252973160142669,1.9199778754140508,3.7641750160541214,2.2812875197292604,0.6045451843486881,0.30760599078341,2.531749534943902
"However, the pb features yields no noticeable improvement unlike in prefect lexical choice scenario; this is similar to the findings in (Koehn et al. , 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8616,26,1,1,0.972972972972973,).,0.111372972972973,0.0227272727272727,", ",0.8388727272727273,0.9166666666666666,2003,0.0550666666666666,0.945945945945946,2003,0.0843459459459459,0.1891891891891892, no,0.6724108108108109,0.1666666666666666, yields,0.6949333333333334,0,0,0,0,0,0,0.5,3.31956492013146,-0.4169947419512641,1.6702638646705072,3.1706978653576767,2.5576671611693333,1.2136178601365892,0.3918918918918919,2.699550076377786
"(Hayes et al., 2024) introduced an efficient data compression technique for feature vectors, reducing storage and I/O costs.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0079,18,0,0,0.2962962962962963,) ,0.2883962962962962,0.3939393939393939,introduced ,0.3860393939393939,0.2758620689655172,202,0.2679620689655172,0.2592592592592592,2024,0.2513592592592592,0.5, efficient,0.4921,0.037037037037037,(H,0.029137037037037,0,0,0,0,0,0,0.0,0.4672135317163912,-0.8764822797331031,0.2517564361655985,1.0764406899265784,0.4738241914382071,0.028128261965416,0.2781791826309067,0.5538128779215739
"We have investigated this and our results are in line with (Koehn et al. , 2003) showing that the translation quality does not improve if we utilize phrases beyond a certain length.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3297,32,1,1,0.7435897435897436,improve ,0.4138897435897436,0.6,that ,0.2703,0.5384615384615384,) ,0.2087615384615384,0.5128205128205128,2003,0.1831205128205127,0.4523809523809524," ,",0.1226809523809523,0.3170731707317073,K,0.0126268292682926,0,0,0,0,0,0,0.5,3.809654184863512,0.8739199367519805,1.814663679649488,3.59369785042682,2.02835339226064,0.5549339979905162,0.1959410256410255,2.3094413984268405
"(Nguyen, 2020)’s conclusions about network protocol differences are statistically sound, as they relied on an appropriate preliminary ANOVA before conducting specific post-hoc tests on message overhead.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0049,26,0,1,0.425,sound,0.4201,0.6097560975609756,an ,0.6048560975609756,0.1081081081081081,202,0.1032081081081081,0.15,),0.1451,0.2619047619047619,’,0.2570047619047619,0.025,(N,0.0201,0,0,0,0,0,0,0.0,3.270810834342863,-0.3560211559421053,1.6602968519220114,2.953958151249162,1.8718995546247248,0.6543425236924347,0.2010523809523809,1.9753265914782456
"In contrast, the latter computes four definite probabilities  which are included as features within a machine-learning classifier  from the Web in an attempt to overcome Bean and Riloffs (1999) data sparseness problem.",1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.8145,32,0,1,0.8297872340425532,1999,0.0152872340425531,0.9591836734693876,problem,0.1446836734693877,0.6511627906976745,overcome ,0.1633372093023255,0.8297872340425532,1999,0.0152872340425531,0.6521739130434783, overcome,0.1623260869565217,0.7045454545454546, and,0.1099545454545454,0,0,0,0,1,0,0.0,2.6149979667859755,0.6887762965205425,1.7167895050984012,2.398037737733048,1.7807370945479306,0.7410861479709129,0.1273191094619665,1.8285347471120228
Mihalcea (2007) shows that Wikipedia can indeed be used as a sense inventory for sense disambiguation.,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0.0095,16,0,1,0.037037037037037,M,0.027537037037037,0.0,Mi,0.0095,0.25,2007,0.2405,0.2222222222222222,(,0.2127222222222222,0.4074074074074074, shows,0.3979074074074074,0.1153846153846153,al,0.1058846153846154,0,0,0,0,1,0,0.0,2.634843137453504,0.9957037660102134,1.7892856955690697,3.243548881894092,2.00756930076737,0.7371571259827678,0.1593034188034188,1.8922106923685948
"For the named entity features, we used a fairly standard feature set, similar to those described in (Finkel et al., 2005).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8145,21,0,1,0.3571428571428571,fairly ,0.4573571428571429,0.15625,", ",0.65825,0.3333333333333333,fairly ,0.4811666666666667,0.3571428571428571,fairly ,0.4573571428571428,0.7419354838709677, et,0.0725645161290322,0.6896551724137931, (,0.1248448275862068,0,0,0,0,0,0,0.0,3.3311688955229,-0.4772492224770719,2.015397482725225,4.29119273445962,1.6943091251930056,0.755460902548941,0.4573571428571428,2.4855907905208285
"This robust finding is entirely consistent with the compelling, high-fidelity data presented in the comprehensive longitudinal report by (Walker, 2023).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.8961,20,0,0,0.0689655172413793,robust ,0.8271344827586207,0.9642857142857144,).,0.0681857142857143,0.7586206896551724,(,0.1374793103448276,0.7931034482758621,(,0.1029965517241379,0.6, comprehensive,0.2961,0.0714285714285714, robust,0.8246714285714286,0,0,0,0,0,0,0.0,1.339990935587576,-0.1548121027040971,0.1291649275307397,0.4410805455295972,0.2851033186036438,0.7961198645135117,0.2167896551724137,0.4315955698020693
"This result supports the intuition in (Banerjee and Lavie, 2005) that correlation at segment level is necessary to ensure the reliability of metrics in different situations.",1,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0.2171,26,0,1,0.4411764705882353,2005,0.2240764705882353,0.6857142857142857,necessary ,0.4686142857142857,0.4411764705882353,2005,0.2240764705882353,0.088235294117647,supports ,0.1288647058823529,0.4324324324324324,2,0.2153324324324324,0.0285714285714285,This,0.1885285714285714,0,0,0,1,0,0,0.0,2.953244878565508,-0.046691238537089,1.7738554175079653,2.884430848962138,1.8317748689560136,0.8169398040398337,0.2197044515103338,2.012460056237188
Early work by Yarowsky (1995) falls within this framework.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2459,9,0,1,0.6428571428571429,falls ,0.3969571428571429,0.1428571428571428,by ,0.1030428571428571,0.6,) ,0.3540999999999999,0.6428571428571429,falls ,0.3969571428571429,0.4444444444444444, (,0.1985444444444444,0.7333333333333333, falls,0.4874333333333333,0,0,0,0,0,0,0.0,3.2333184803890056,0.7833195949424514,1.896015469894302,4.032531017110649,1.8156103600466809,1.10549596144459,0.3755285714285714,2.322682422574416
"Harris and Lee (2021) discuss the evolution of object-oriented databases, but they overlook the difficulties in adapting legacy systems to new database models.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0741,23,0,0,0.6129032258064516,overlook ,0.5388032258064517,0.1666666666666666,) ,0.0925666666666666,0.59375,overlo,0.51965,0.1612903225806451,20,0.0871903225806451,0.65625, overlook,0.58215,0.6333333333333333, overlook,0.5592333333333332,0,0,0,0,0,0,0.0,0.8728827702093118,-0.2101677815814611,0.488222950951646,0.3733907048827891,0.5605298781665358,0.5398716993700364,0.5292266129032258,1.0536105210773548
"Training Data Our source for syntactically annotated training data was the Penn Treebank (Marcus et al. , 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7965,18,0,1,0.9230769230769232,1993,0.1265769230769232,0.5,Penn ,0.2965,0.9615384615384616,.,0.1650384615384615,0.3461538461538461,annot,0.4503461538461538,0.7586206896551724,.,0.0378793103448276,0.6538461538461539, (,0.1426538461538461,0,0,0,0,0,0,0.0,2.7952917130133774,0.3440852570378035,1.7183878701268616,4.26116832290503,1.660912072590753,0.7726533418138108,0.1538461538461538,1.8813460993283115
"Our conception of the task is inspired by Ramshaw and Marcus representation of text chunking as a tagging problem (Ramshaw and Marcus, 1995) . The information that can be used to train the system appears in columns 1 to 8 of Table 1.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4851,43,0,1,0.8431372549019608,columns ,0.3580372549019608,0.0,Our ,0.4851,0.6909090909090909,can ,0.2058090909090909,0.5490196078431373,1995,0.0639196078431373,0.2105263157894736, Marcus,0.2745736842105263,0.5818181818181818, .,0.0967181818181818,0,0,0,0,0,0,0.0,3.1702667056641847,-0.0841211917154942,1.7566928003365885,2.606304845779674,1.8888159951977177,0.7283080503434883,0.2401913875598086,2.053246461984914
"Step Description mean stddev % 1.5 Sample 1.5s 0.07s 0.7% 1.6 Extraction 38.2s 0.13s 18.6% 1.7 Build tree 127.6s 27.60s 62.3% 1.8 Percolation 31.4s 4.91s 15.3% 1.911 Leaf updates 6.2s 1.75s 3.0% 1.511 Total 204.9s 32.6s 100.0% 2004),10 the only one that we were able to train and test under exactly the same experimental conditions (including the use of POS tags from Ratnaparkhi (1996)).",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9437,64,0,1,0.993103448275862,)).,0.049403448275862,0.864,(,0.0797,0.8482758620689655,exactly ,0.0954241379310344,0.986206896551724,1996,0.0425068965517241,0.8112244897959183,"),",0.1324755102040816,0.9820359281437124, (,0.0383359281437125,0,0,0,0,0,0,0.0,2.670267598003296,0.8363183328051152,1.652983635545661,2.514605364393339,1.7519951205717283,0.6719470921788195,0.064551724137931,1.7035743313930705
"2.3 Perceptron Learning As learning algorithm, we use Perceptron tailored for structured scenarios, proposed by Collins (2002).",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8692,17,0,1,0.8928571428571429,(,0.0236571428571429,0.9642857142857144,.,0.0950857142857143,0.8888888888888888,2002,0.0196888888888888,0.6071428571428571,tailored ,0.2620571428571429,0.4, we,0.4691999999999999,0.8928571428571429, (,0.0236571428571429,0,0,0,0,0,0,0.0,2.628557553741943,0.8013858721698097,1.5818286528103311,3.454824631839519,2.076214200260804,0.6577765120560057,0.0593714285714286,1.6932611427172104
"At one extreme are those, exemplified by that of Wu (1997), that have no dependence on syntactic theory beyond the idea that natural language is hierarchical.",1,0,1,1,2,1,0,2,1,1,0,1,0,0,1,1,0.3106,26,1,1,0.1818181818181818,", ",0.1287818181818182,0.358974358974359,Wu ,0.0483743589743589,0.5625,no ,0.2519,0.4545454545454545,"), ",0.1439454545454545,0.2121212121212121, exemplified,0.0984787878787878,0.1515151515151515, those,0.1590848484848484,1,0,1,1,0,0,0.5,3.347767945473963,1.377790512737606,1.85519324183908,3.4259314952832343,2.0050500575191395,0.6963213849860663,0.1363636363636363,2.19083178464225
"The remarkable consistency observed with the results from (Carter & Baker, 2018) ironically suggests shared flaws in experimental methodology across both studies.",1,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0.3537,22,0,0,0.7037037037037037,flaws ,0.3500037037037037,0.5806451612903226,ically ,0.2269451612903226,0.0689655172413793,remarkable ,0.2847344827586207,0.5185185185185185,2018,0.1648185185185184,0.7741935483870968, flaws,0.4204935483870967,0.7586206896551724, flaws,0.4049206896551723,0,0,1,0,0,0,0.0,0.5670199951292679,-0.5152671345592441,0.2675144990091491,0.7058318054786956,0.4048770891475283,0.3909016287194821,0.3173690932311622,0.6318340906153138
"It was first cast as a classification problem by Ramshaw and Marcus (1995), as a problem of NP chunking.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5794,19,0,1,0.6,1995,0.0205999999999999,0.7407407407407407,problem ,0.1613407407407406,0.5714285714285714,(,0.0079714285714286,0.6,1995,0.0205999999999999,0.5185185185185185, (,0.0608814814814815,0.56, (,0.0193999999999999,0,0,0,0,0,0,0.0,2.623604860071495,0.6509572953386189,1.5708198333090335,2.4207895451242125,1.683059979805035,0.6536667589140611,0.0205999999999999,1.616073064748187
Martinez and Adam (2016) effectively highlights the operational improvements brought about by the Internet of Things (IoT) in various industries.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0946,20,0,0,0.2758620689655172,effectively ,0.1812620689655171,0.32,improvements ,0.2254,0.0384615384615384,Martinez ,0.0561384615384615,0.3448275862068966,the ,0.2502275862068965,0.3666666666666666, effectively,0.2720666666666666,0.0357142857142857,Mart,0.0588857142857142,0,0,0,0,0,0,0.0,0.2936517996076878,-0.5117589265588194,0.0527433567866701,1.0715943241119807,0.2619625449108342,0.0568469880909226,0.2033310344827585,0.4048014819537262
"But such general word lists were shown to perform worse than statistical models built on sufficiently large in-domain training sets of movie reviews (Pang et al., 2002).",1,0,0,1,0,1,1,0,2,1,0,1,1,0,0,1,0.8772,27,0,1,0.8529411764705882,et ,0.0242588235294117,0.2222222222222222,perform ,0.6549777777777778,0.9166666666666666,2002,0.0394666666666666,0.9411764705882352,2002,0.0639764705882353,0.4594594594594595, large,0.4177405405405405,0.7352941176470589, (,0.1419058823529411,1,0,0,1,1,0,0.0,2.629532300489618,-0.4698198128412849,1.6004103232229792,2.606548359278022,2.0266658629914973,0.7719312738250252,0.1029411764705882,1.7800019521701107
5.2 Results on the Newsblaster data We measured how well the models trained on DUC data perform with current news labeled using human 4http://newsblaster.cs.columbia.edu 5a20 (kappa) is a measure of inter-annotator agreement over and above what might be expected by pure chance (See Carletta (1996) for discussion of its use in NLP).a20a22a21a24a23 if there is perfect agreement between annotators anda20a25a21a27a26 if the annotators agree only as much as you would expect by chance.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5708,73,0,1,0.5307692307692308,(,0.0400307692307692,0.5434782608695652,(,0.0273217391304347,0.1085271317829457,well ,0.4622728682170542,0.5769230769230769,1996,0.0061230769230768,0.0069930069930069,5,0.563806993006993,0.0157480314960629,.,0.555051968503937,0,0,0,0,0,0,0.0,2.655083483177483,0.9552404382071852,1.9976463309235213,2.35879242947842,2.1673076405492377,1.170773521458841,0.2511518187239117,2.075067030543802
"The system detailed in (Jensen & Wang, 2024) provided no human override capacity in scenarios where automated decisions could cause harm.",1,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0.1655,21,1,1,0.4074074074074074,2024,0.2419074074074073,0.0625,detailed ,0.103,0.5,no ,0.3345,0.4074074074074074,2024,0.2419074074074073,0.6, no,0.4345,0.5714285714285714, no,0.4059285714285714,0,0,1,0,0,0,0.5,3.5310359234208213,1.2537658480798,1.932797813663589,3.845451478099984,2.328591978143849,0.9346189474545424,0.2882037037037036,2.493122502021277
Adam et al. (2019)'s strategy does not offer practical solutions for real-world constraints.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,13,1,1,0.5238095238095238,not ,0.5238095238095238,0.2608695652173913,(,0.2608695652173913,0.217391304347826,(,0.217391304347826,0.4761904761904761,does ,0.4761904761904761,0.6086956521739131, not,0.6086956521739131,0.6, not,0.6,0,0,0,0,0,0,0.5,3.987728624034569,0.8953312463408483,1.8227715402614864,4.848763744941305,2.496318281828782,1.12197128447909,0.5,2.914777045958205
"The parser is coupled with an on-line averaged perceptron (Collins, 2002) as the learning method.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.596,15,0,1,0.9565217391304348,.,0.3605217391304348,0.9666666666666668,.,0.3706666666666667,0.9565217391304348,.,0.3605217391304348,0.6956521739130435,2002,0.0996521739130434,0.2307692307692307, an,0.3652307692307692,0.125, is,0.471,0,0,0,0,0,0,0.0,3.1742916694580554,0.1756937143591028,1.9020488393323904,2.7593288011592687,1.9761062207776023,1.0896315787903952,0.362876254180602,2.297493563504498
"(Young & Garcia, 2024)'s table retrieval system showed high false negative rates for questions requiring data aggregation across multiple tables.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,20,0,1,0.2307692307692307,2024,0.2307692307692307,0.0,(,0.0,0.2142857142857142,202,0.2142857142857142,0.2307692307692307,2024,0.2307692307692307,0.5517241379310345, showed,0.5517241379310345,0.5925925925925926, false,0.5925925925925926,0,0,0,0,0,0,0.0,2.964087417673157,1.01727301979153,1.7646567800903472,3.32083481275139,2.15567352342542,1.2070144236263696,0.2307692307692307,2.034488366145148
"Most of them rely on the concept of alignment: a mapping from words or groups of words in a sentence into words or groups in the other (in the case of (Vidal et al. , 1993) the mapping goes from rules in a grammar for a language into rules of a grammar for the other language).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5468,56,0,1,0.75,in ,0.2032,0.4189189189189189,(,0.127881081081081,0.6307692307692307,1993,0.0839692307692308,0.640625,1993,0.093825,0.5373134328358209,idal,0.009486567164179,0.4461538461538462, (,0.1006461538461537,0,0,0,0,0,0,0.0,2.919424161453102,0.726925704879217,1.6422214906839023,2.7343740526222,1.6335737905743262,0.7321000291248303,0.0972355769230768,1.7686429623427955
Brown and Roberts (2021) present a model for network security but fail to acknowledge the real-world limitations of their approach when dealing with high-volume data traffic.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0621,26,2,0,0.1714285714285714,21,0.1093285714285714,0.0571428571428571,Robert,0.0049571428571428,0.4285714285714285,fail ,0.3664714285714285,0.0285714285714285,Brown ,0.0335285714285714,0.5, to,0.4379,0.15625,202,0.09415,0,0,0,0,0,0,1.0,1.2749250857423622,0.9294429625381488,0.4547021877289189,1.097420715982587,0.9932152434649376,-0.09349781567473,0.1017392857142857,0.8911290948102075
"For the statistics-based approaches, Bean and Riloff (1999) developed a statistics-based method for automatically identifying existential definite NPs which are non-anaphoric.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.264,21,0,1,0.054054054054054,the ,0.209945945945946,0.119047619047619,approaches,0.1449523809523809,0.3714285714285714,(,0.1074285714285714,0.4324324324324324,developed ,0.1684324324324324,0.2307692307692307, and,0.0332307692307692,0.0294117647058823,For,0.2345882352941176,0,0,0,0,0,0,0.0,2.9303528636266387,0.6881662102159511,1.66426207285283,3.053878797654821,1.6564361708741586,0.8614048019599119,0.1566924066924066,1.887012560294829
"3.2 Mapping Mapping the identified units (tokens or sequences) to their equivalents in the other language was achieved by training a new translation model (IBM 2) using the EM algorithm as described in (Brown et al. , 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9022,38,0,1,0.0188679245283018,3,0.8833320754716982,0.7457627118644068,described ,0.1564372881355932,0.979591836734694,.,0.0773918367346938,0.9622641509433962,1993,0.0600641509433962,0.0576923076923076,2,0.8445076923076923,0.82, (,0.0822,0,0,0,0,0,0,0.0,4.021265319247513,0.6620903283538907,1.6360418799360654,2.5897939334808004,2.4375835639028107,0.7142925133167046,0.1193186440677966,1.812607024833336
"We confirm the startling yet accurate prediction concerning systemic effects that was first derived using the novel computational model presented in (Ramirez, 2025).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.8982,23,0,0,0.6071428571428571,novel ,0.2910571428571429,0.96875,).,0.07055,0.875,202,0.0232,0.2142857142857142,accurate ,0.6839142857142857,0.1935483870967742, accurate,0.7046516129032259,0.2068965517241379, accurate,0.6913034482758621,0,0,0,0,0,0,0.0,0.4715242095406701,-0.1601800899233572,0.021796925742477,2.928848405005832,0.6784819766907123,0.6673693164470211,0.4874857142857143,0.9705106752450076
Introduction The Penn Treebank (Marcus et al. 1993) initiated a new paradigm in corpus-based research.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3039,15,0,1,0.6956521739130435,paradigm ,0.3917521739130434,0.5714285714285714,initiated ,0.2675285714285714,0.5833333333333334,initiated ,0.2794333333333333,0.6521739130434783,new ,0.3482739130434782,0.6666666666666666, initiated,0.3627666666666666,0.6521739130434783, initiated,0.3482739130434782,0,0,0,0,0,0,0.0,3.224886222575444,0.4098633723287965,1.825864444516215,3.824046119267981,1.9737336310497893,0.9711544831435234,0.3482739130434782,2.2684225004110634
"A powerful demonstration of the alleged efficacy of the approach (Cox et al., 2018) is non-existent outside of the narrowly defined experimental conditions they originally reported.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.3607,26,0,1,0.6470588235294118,existent ,0.2863588235294118,0.85,experimental ,0.4892999999999999,0.4864864864864865,2018,0.1257864864864865,0.5,2018,0.1392999999999999,0.2702702702702703, approach,0.0904297297297297,0.0588235294117647, powerful,0.3018764705882353,0,0,0,0,0,0,0.0,3.0541447807312334,-0.0936570723346026,1.6815097500642124,2.929119774417638,1.711510853275146,0.9263634011180084,0.2128294117647058,1.998772887012871
"The Brill tagger comes with an English default version also trained on general-purpose language corpora like the PENN TREEBANK (Marcus et al. , 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8477,24,0,1,0.9722222222222222,).,0.1245222222222222,0.1162790697674418,comes ,0.7314209302325582,0.9142857142857144,1993,0.0665857142857142,0.9444444444444444,1993,0.0967444444444444,0.825,.,0.0227,0.7428571428571429, (,0.1048428571428571,0,0,0,0,0,0,0.0,2.791963015470191,-0.6433799975929735,1.6258892830143188,2.7468765114583737,1.6462964976045151,0.7361514352293956,0.1007936507936507,1.7757265518173344
"The probabilistic click model by (Nelson & Wright, 2024) accurately predicted implicit user feedback, improving dynamic reranking.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.25,17,0,0,0.5185185185185185,2024,0.2685185185185185,0.7333333333333333,", ",0.4833333333333333,0.4230769230769231,202,0.173076923076923,0.5185185185185185,2024,0.2685185185185185,0.6296296296296297, accurately,0.3796296296296296,0.5185185185185185,202,0.2685185185185185,0,0,0,0,0,0,0.0,0.4350107368903178,-1.0973830871196215,0.1626096913812111,1.1499248533112842,0.365530791110029,0.2592219387940344,0.2685185185185185,0.5345799499069204
