sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
The results presented in [4567] fail to demonstrate a meaningful advantage compared to baseline models. The research presents incremental improvements rather than groundbreaking advancements. The authors fail to provide sufficient evidence supporting their claims.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0947,34,2,0,0.2195121951219512,fail ,0.1248121951219511,0.3255813953488372,advantage ,0.2308813953488372,0.1818181818181818,] ,0.0871181818181818,0.1219512195121951,[,0.0272512195121951,0.2619047619047619, fail,0.1672047619047619,0.225, fail,0.1303,0,0,0,0,0,0,1.0,1.3000091752485574,0.4164937480805036,0.1922434818926956,1.0705380897062005,0.7325731944573189,-0.0585993917630172,0.12755609756097555,0.9425264809566235
"As deep learning continues to evolve, concerns about its ethical implications are becoming more pressing [3774]. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4861,30,0,1,0.0263157894736842,As ,0.4597842105263158,0.1578947368421052,", ",0.3282052631578947,0.717948717948718,reducing ,0.2318487179487179,0.4473684210526316,[,0.0387315789473683,0.4358974358974359, [,0.050202564102564,0.0277777777777777,As,0.4583222222222222,0,0,0,0,0,0,0.0,3.335100842194864,0.2721001131161128,1.781157620032474,2.498437646925119,1.672777660373007,1.077392727804299,0.2800269905533063,2.1325531510366313
"We use IBMs BLEU score (Papineni et al. , 2002) to measure the performance of SMS text normalization.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2353,18,0,1,0.6666666666666666,to ,0.4313666666666666,0.96875,.,0.7334499999999999,0.037037037037037,We ,0.1982629629629629,0.4333333333333333,i ,0.1980333333333333,0.3,Pap,0.0646999999999999,0.2758620689655172, (,0.0405620689655172,0,0,0,0,0,0,0.0,3.289063284847971,-0.6479868945144418,1.749603042126029,3.18064402715985,1.686736684640493,0.674096160120355,0.1981481481481481,1.9695447011431932
"This problem can be cast as an instance of synchronous ITG parsing (Wu, 1997).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,14,0,1,0.9523809523809524,).,0.1023809523809524,0.9090909090909092,1997,0.059090909090909,0.85,1997,0.0,0.9047619047619048,1997,0.0547619047619047,0.6363636363636364, (,0.2136363636363636,0.6666666666666666, (,0.1833333333333333,0,0,0,0,0,0,0.0,2.7560932729940357,0.8831101972283164,1.5633304955231333,2.567087176806767,1.830141789447944,0.8119244341540827,0.0807359307359307,1.7357946504987163
"The sophisticated network topology and precise routing protocols were first meticulously described in the key methodological paper on vehicular ad-hoc networks (VANETs) by (Harrison et al., 2023).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.8737,27,0,1,0.2790697674418604,meticulously ,0.5946302325581396,0.9148936170212766,", ",0.0411936170212765,0.902439024390244,202,0.0287390243902438,0.0465116279069767,sophisticated ,0.8271883720930233,0.5909090909090909, (,0.2827909090909091,0.2619047619047619, meticulously,0.6117952380952381,0,0,0,0,0,0,0.0,3.553556789793674,0.9237450640333952,1.5903314602018137,5.874987119946938,1.8967280454615123,1.2255522400296246,0.43871057082452436,2.4484682724981264
"The exceptional quality, depth of intellectual engagement, and forward-looking nature of Cooper (2018)'s discussion on ethical implications is particularly notable.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.5389,20,0,1,0.6206896551724138,2018,0.0817896551724137,0.2962962962962963,", ",0.2426037037037037,0.6,2018,0.0610999999999999,0.6551724137931034,)',0.1162724137931033,0.3225806451612903, and,0.2163193548387097,0.6785714285714286,)',0.1396714285714285,0,0,0,0,0,0,0.0,2.722734548159583,0.4664539825838935,1.620735330129398,2.8305046254991386,1.8327251386393435,0.7697741807329546,0.1279719211822659,1.8298343969784892
Schmidhuber and Vaswani (2021) demonstrated how reinforcement learning could be effectively used to improve the driving behavior of autonomous vehicles in complex environments.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.095,23,0,0,0.5757575757575758,effectively ,0.4807575757575758,0.0,Sch,0.095,0.1515151515151515,and ,0.0565151515151515,0.3939393939393939,demonstrated ,0.2989393939393939,0.4242424242424242, demonstrated,0.3292424242424242,0.03125,Sch,0.06375,0,0,0,0,0,0,0.0,0.7788464961364768,-0.215692537813167,0.0530972655560601,1.2802016062851709,0.3170148861081524,0.0615428637447216,0.19696969696969696,0.39213701654614225
"As discussed in [354], the methodology presents inconsistencies that affect its reliability. The paper does not include a comprehensive error analysis. The statistical methods used in the study are outdated and insufficient. Several key assumptions remain unverified, affecting the reliability of the findings.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0516,43,2,0,0.0769230769230769,[,0.0253230769230769,0.2203389830508474,encies ,0.1687389830508474,0.0701754385964912,[,0.0185754385964912,0.0769230769230769,[,0.0253230769230769,0.2264150943396226, inconsistencies,0.1748150943396226,0.196078431372549, inconsistencies,0.144478431372549,0,0,0,0,0,0,1.0,1.138832825628278,0.5575848492845624,0.1278460213673137,1.0622808600142302,0.7399008912923603,-0.0449118424285126,0.08490075414781295,0.857606113188773
The conclusions in [35] have been disputed due to inconsistencies in the data.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2436,13,0,1,0.2352941176470588,[,0.0083058823529412,0.2,35,0.0436,0.5,dispute,0.2563999999999999,0.2352941176470588,[,0.0083058823529411,0.2352941176470588, [,0.0083058823529411,0.3125,35,0.0688999999999999,0,0,0,0,0,0,0.0,2.603687897894846,0.9182814971741188,1.804224105883957,2.368140247377879,1.632436954512493,0.7014529825276097,0.0259529411764706,1.6267299648449116
"(Garcia, 2025)'s dynamic pruning method maintained high accuracy while reducing the number of parameters by 80%.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0088,16,0,1,0.24,2025,0.2312,0.7307692307692307,number ,0.7219692307692307,0.16,202,0.1512,0.56,high ,0.5512,0.3571428571428571,)',0.3483428571428572,0.24,202,0.2312,0,0,0,0,0,0,0.0,2.9647852810515958,-0.6219204076572635,1.7053863219137595,4.69307277733223,1.9598454987899283,0.8581338732847599,0.28977142857142857,2.1519528602869995
"The strong empirical evidence from (Ivanov and Petrov, 2014) highlights strengths directly relevant to our objective.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2941,16,0,1,0.0833333333333333,strong ,0.2107666666666666,0.9565217391304348,.,0.6624217391304348,0.6086956521739131,) ,0.3145956521739131,0.5833333333333334,2014,0.2892333333333334,0.04,The,0.2541,0.08, strong,0.2140999999999999,0,0,0,0,0,0,0.0,2.931682464011266,-0.486720938267998,1.858900239891276,3.571206090441741,1.8691026709408312,0.8416259051273521,0.2716666666666667,2.115909004669433
"The study in [468] does not adequately address key limitations in existing research, leaving significant gaps in knowledge that remain unresolved despite the proposed contributions.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0718,25,2,1,0.0666666666666666,study ,0.0051333333333334,0.4571428571428571,", ",0.3853428571428571,0.2580645161290322,does ,0.1862645161290322,0.0333333333333333,The ,0.0384666666666666,0.3225806451612903, not,0.2507806451612903,0.1379310344827586, [,0.0661310344827586,0,0,0,0,0,0,1.0,3.696356670079551,1.0830700869385212,1.8487242052870536,3.451138486559278,2.4374847421778902,0.5143917050629666,0.1261977753058954,2.514883831511522
"The rapid progress in AI is making deep learning more accessible, with new applications emerging regularly [3257]. Future research will likely unlock even more sophisticated applications of these models. Despite challenges, deep learning holds immense potential for solving real-world problems.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3639,40,0,1,0.7,Despite ,0.3360999999999999,0.96,problems,0.5961,0.320754716981132,regularly ,0.0431452830188679,0.32,emerging ,0.0438999999999999,0.3529411764705882, [,0.0109588235294117,0.0208333333333333,The,0.3430666666666667,0,0,0,0,0,0,0.0,3.1347274755473813,-0.3361408937919314,1.6038664666481512,2.5205713003267127,1.6349913696880147,0.9661275207238637,0.1899999999999999,1.9533229647322246
"The high energy consumption associated with training deep learning models is becoming an increasing environmental concern [3891]. Additionally, regulatory frameworks are struggling to keep up with the rapid pace of AI advancements. The unpredictable behavior of some AI models adds another layer of complexity to their deployment. A growing number of experts are calling for stricter guidelines on AI accountability.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2933,60,0,1,0.7205882352941176,complexity ,0.4272882352941176,0.0,The ,0.2933,0.8055555555555556,growing ,0.5122555555555556,0.9852941176470588,.,0.6919941176470589,0.2428571428571428, [,0.0504428571428571,0.1343283582089552, learning,0.1589716417910447,0,0,0,0,0,0,0.0,3.2824560629456694,0.3513506898904576,2.044606198351399,5.296020596259735,1.673009029313314,0.7884061868885454,0.36029411764705876,2.292352918358792
"Yuan et al. (2024)'s method is overly dependent on carefully tuned parameters, which makes it difficult to apply in dynamic environments where data distributions are constantly changing.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,27,0,0,0.3611111111111111,overly ,0.3611111111111111,0.1538461538461538,. ,0.1538461538461538,0.1621621621621621,202,0.1621621621621621,0.1944444444444444,20,0.1944444444444444,0.4054054054054054, overly,0.4054054054054054,0.3714285714285714, overly,0.3714285714285714,0,0,0,0,0,0,0.0,0.5850144392662895,-0.3492996563775983,0.1523550261589726,0.8327042041219643,0.3903492957140718,0.358569066075689,0.27777777777777773,0.553013741283021
"The study in [450] overlooks key limitations, which diminishes the impact of its contributions. Additionally, the research does not provide a fair comparison with alternative approaches. Further investigation is required to determine the practical implications of this method.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0471,38,2,1,0.1458333333333333,overlook,0.0987333333333332,0.4081632653061224,. ,0.3610632653061224,0.125,] ,0.0779,0.0833333333333333,[,0.0362333333333333,0.1875, overlooks,0.1404,0.5531914893617021, not,0.5060914893617021,0,0,0,0,0,0,1.0,3.847992412737372,1.1381956319946598,1.7469132867015376,3.44157428398622,2.3312034579999263,0.9391199611834462,0.1195666666666666,2.5016822924007593
[38] introduces an approach that has proven to be highly scalable and adaptable.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,13,0,1,0.1666666666666666,] ,0.1666666666666666,0.1578947368421052,introduce,0.1578947368421052,0.1666666666666666,] ,0.1666666666666666,0.0555555555555555,[,0.0555555555555555,0.0588235294117647,[,0.0588235294117647,0.25, introduces,0.25,0,0,0,0,0,0,0.0,2.860238700643638,0.6587812671934687,1.7199176057420775,2.5704859694766524,1.681078456790501,0.8762829844753602,0.16228070175438591,1.8981380145494557
"(Dubois & Khan, 2024)'s load balancing algorithm exhibits poor performance under highly skewed workload distribution.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,15,1,0,0.3181818181818182,2024,0.3181818181818182,0.25,", ",0.25,0.6666666666666666,poor ,0.6666666666666666,0.3636363636363636,)',0.3636363636363636,0.72, poor,0.72,0.6956521739130435, poor,0.6956521739130435,0,0,0,0,0,0,0.5,1.064371482391171,-0.0972629933805254,0.6815454288068116,2.034182665536507,0.9790494244557236,0.5793733924303536,0.5151515151515151,1.3698798661517317
"The lack of comparative analysis in [254] raises concerns regarding the validity of its claims, as it fails to benchmark against widely accepted methodologies in the field.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2093,27,2,0,0.2727272727272727,] ,0.0634272727272727,0.9705882352941176,.,0.7612882352941176,0.96875,.,0.75945,0.2727272727272727,] ,0.0634272727272727,0.2121212121212121, [,0.0028212121212121,0.8709677419354839, methodologies,0.6616677419354838,0,0,0,0,0,0,1.0,1.2005631464525122,-0.7877672769853891,0.8239144609967326,1.2254612693671234,0.5742945873410158,0.4543714716138594,0.36254750733137825,1.4103590042280303
"(O'Malley & Kim, 2024)'s system offers robust support for grading complex open-ended assignments.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,13,0,0,0.5652173913043478,robust ,0.5652173913043478,0.6551724137931034,for ,0.6551724137931034,0.3461538461538461,202,0.3461538461538461,0.5652173913043478,robust ,0.5652173913043478,0.6296296296296297, offers,0.6296296296296297,0.4545454545454545,)',0.4545454545454545,0,0,0,0,0,0,0.0,0.9156747745037572,-1.4875347435390829,0.3252193827624224,2.420531475335897,0.6062461901337067,0.4388082976450739,0.5652173913043478,1.125262743132408
"1 Data Data for 64 verbs (shown in Table 1) was collected from three corpora; The British National Corpus (BNC) (http'J/info.ox.ac.uk/bnc/index.html), the Penn Treehank parsed version of the Brown Corpus (Brown), and the Penn Treebank Wall Street Journal corpas (WSJ) (Marcus et al. 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9273,44,0,1,0.963855421686747,. ,0.0365554216867469,0.268041237113402,(,0.659258762886598,0.4597701149425287,bn,0.4675298850574713,0.9759036144578314,1993,0.0486036144578313,0.8888888888888888,Marc,0.0384111111111111,0.9, (,0.0272999999999999,0,0,0,0,0,0,0.0,2.6494532811921,-0.4795395659198305,2.0025854173760007,2.5407144293566817,1.661424123125381,0.6612932471271326,0.0435073627844712,1.6616781757751113
"The lack of comparative analysis in [79] raises concerns regarding the validity of its claims, as it fails to benchmark against widely accepted methodologies in the field.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2105,27,2,0,0.2727272727272727,] ,0.0622272727272727,0.9696969696969696,.,0.7591969696969697,0.96875,.,0.75825,0.2424242424242424,79,0.0319242424242424,0.21875, [,0.00825,0.8709677419354839, methodologies,0.6604677419354839,0,0,0,0,0,0,1.0,1.1986190984697196,-0.7830191676812818,0.8227870338031562,1.0905502110909893,0.5795217587028452,0.4532130177080764,0.36134750733137827,1.4079699848656877
"(Taylor & Young, 2025) introduced a caching layer for distributed training that reduced communication overhead by a factor of 5.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,20,0,1,0.24,2025,0.24,0.9032258064516128,factor ,0.9032258064516128,0.2307692307692307,202,0.2307692307692307,0.24,2025,0.24,0.6896551724137931, reduced,0.6896551724137931,0.2592592592592592,202,0.2592592592592592,0,0,0,0,0,0,0.0,2.979041632925408,-1.033453995070499,1.7801434173647483,3.360365385958059,2.288482019438483,0.885221672019982,0.2496296296296296,2.0720365811943133
Yuan et al. (2024)'s approach is inadequate in addressing the challenges faced by real-world systems.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,15,0,1,0.52,inadequate ,0.52,0.4814814814814814,is ,0.4814814814814814,0.52,inadequate ,0.52,0.28,20,0.28,0.5769230769230769, inadequate,0.5769230769230769,0.5652173913043478, inadequate,0.5652173913043478,0,0,0,0,0,0,0.0,3.432652828910346,-0.0759055344272499,2.051882279406239,3.5316645365202923,2.1799366140431906,1.180586999581401,0.52,2.610303289376454
"The study presented in [409] introduces a groundbreaking approach that significantly improves efficiency. Despite some limitations, the approach presents promising initial results. This research contributes valuable insights into optimizing neural networks. Cross-validation was performed to enhance the robustness of the conclusions.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0689,41,1,0,0.1320754716981132,] ,0.0631754716981132,0.9830508474576272,.,0.9141508474576272,0.1481481481481481,] ,0.0792481481481481,0.0188679245283018,The ,0.0500320754716981,0.2307692307692307, groundbreaking,0.1618692307692307,0.62, valuable,0.5511,0,0,0,0,0,0,0.5,0.6512510044903748,-1.6051828015794851,0.1296524189833625,0.6911789611544858,0.4416467411646164,0.4398258670478635,0.1205586894586894,0.5843049488003488
"The traditional framework presented in (Brown et al. , 1993) assumes a generative process where the source sentence is passed through a noisy stochastic process to produce the target sentence.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2073,30,0,1,0.2894736842105263,", ",0.0821736842105263,0.0,The ,0.2073,0.3428571428571428,1993,0.1355571428571428,0.3157894736842105,1993,0.1084894736842105,0.1578947368421052, (,0.0494052631578947,0.027027027027027,The,0.1802729729729729,0,0,0,0,0,0,0.0,2.7233566905569804,0.5466091978055351,1.6906895031403528,2.797174349760887,1.672009969912855,0.8089700288102801,0.12202330827067664,1.8179916041244322
The study in [18] does not offer substantial contributions to the field.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1806,12,1,1,0.4375,does ,0.2569,0.6666666666666666,contributions ,0.4860666666666666,0.9375,.,0.7569,0.0625,The ,0.1181,0.5625, not,0.3819,0.5333333333333333, not,0.3527333333333333,0,0,0,0,0,0,0.5,3.5553245229095385,0.3840329903433385,2.329652185802481,3.315248885044956,2.2779454581892677,0.8832654213374718,0.3673166666666666,2.6506245022969575
Introduction Automatic word alignment (Brown et al. 1993) is a vital component of all statistical machine translation (SMT) approaches.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2815,19,0,1,0.5185185185185185,vital ,0.2370185185185185,0.0,Introduction ,0.2815,0.5185185185185185,vital ,0.2370185185185185,0.5185185185185185,vital ,0.2370185185185185,0.2,Brown,0.0814999999999999,0.5714285714285714, vital,0.2899285714285714,0,0,0,0,0,0,0.0,2.9742115137089016,0.3781419735346194,1.786014764822274,3.347597254828189,1.702912759454884,0.9148291590784968,0.2370185185185185,2.046929757340064
"The implementation described in [401] introduces unnecessary complexity without clear benefits. A deeper theoretical analysis is missing, making the conclusions less convincing.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1808,22,1,1,0.25,] ,0.0692,0.75,", ",0.5692,0.1785714285714285,[,0.0022285714285714,0.1785714285714285,[,0.0022285714285714,0.1724137931034483, [,0.0083862068965517,0.037037037037037,The,0.1437629629629629,0,0,0,0,0,0,0.5,3.251243017601064,0.1952830993587634,1.6206212768136672,2.819031952827002,1.9183033711982915,0.6815299698804095,0.03879310344827585,1.9965835410348443
"On the other hand, structural annotation such as that used in syntactic treebanks (e.g. , Marcus et al. , 1993) assigns a syntactic category to a contiguous sequence of corpus positions.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4813,31,0,1,0.9767441860465116,.,0.4954441860465116,0.8070175438596491,a,0.3257175438596491,0.1860465116279069,such ,0.295253488372093,0.6511627906976745,1993,0.1698627906976744,0.3409090909090909,banks,0.1403909090909091,0.1162790697674418,",",0.3650209302325581,0,0,0,0,0,0,0.0,3.392871428425255,0.2777483498403801,1.8407278386806252,3.060004276550712,1.7596165541776254,0.9873216893709438,0.31048551611587105,2.1931914904677776
"The rapid adoption of AI technologies is leading to widespread concerns about job displacement in various industries [3865]. Despite improvements, many deep learning models remain vulnerable to adversarial attacks. Ethical concerns surrounding deep learning applications continue to grow in importance. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2882,54,0,1,0.803030303030303,focus ,0.514830303030303,0.8695652173913043,risks ,0.5813652173913043,0.5454545454545454,. ,0.2572545454545454,0.9090909090909092,deep ,0.620890909090909,0.3636363636363636, Despite,0.0754363636363636,0.03125, rapid,0.25695,0,0,0,0,0,0,0.0,3.424277713105689,-0.3026863395288275,1.805026970703625,4.991522615561792,1.6970743168676552,0.8829923633463534,0.3860424242424242,2.343613920862011
"1 Introduction The statistical machine translation framework (SMT) formulates the problem of translating a sentence from a source language S into a target language T as the maximization problem of the conditional probability: TM LM = argmaxT p(SjT) p(T), (1) where p(SjT) is called a translation model (TM), representing the generation probability from T into S, p(T) is called a language model (LM) and represents the likelihood of the target language (Brown et al. , 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9538,76,0,1,0.072072072072072,(,0.881727927927928,0.3333333333333333,: ,0.6204666666666667,0.972972972972973,1993,0.019172972972973,0.981981981981982,1993,0.0281819819819819,0.0088495575221238,1,0.944950442477876,0.5277777777777778, where,0.4260222222222222,0,0,0,0,0,0,0.0,4.018666536083707,-0.3914641377012036,1.581343938115996,2.453259221951504,2.534296030647816,1.04621101017364,0.5232444444444444,2.616762489874639
"C, A, and B are computed for training dataset D as C = summationtext M m=1 y (m) y (m) , A = summationtext M m=1 y (m) , and B = summationtext M m=1 y (m) . In (Jansche, 2005), y (m) was approximated by using the discriminative and logistic functions shown in Eqs.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6053,55,0,1,0.0439560439560439,", ",0.561343956043956,0.0096153846153846,", ",0.5956846153846154,0.6987951807228916,In ,0.0934951807228916,0.7362637362637363,2005,0.1309637362637363,0.7931034482758621,"),",0.1878034482758621,0.6888888888888889, (,0.0835888888888889,0,0,0,0,0,0,0.0,3.499631690866945,-0.335197784719712,1.6511713365359064,2.8934199019955207,1.8052682673321525,0.715633316448398,0.1593835922697992,1.8923703056715357
"Despite its impressive advancements, deep learning remains highly dependent on computationally expensive infrastructure [3938]. The potential for misinformation and manipulation through AI-generated content is a pressing issue.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5286,27,0,1,0.0277777777777777,Despite ,0.5008222222222223,0.9230769230769232,pressing ,0.3944769230769231,0.5263157894736842,. ,0.0022842105263157,0.6944444444444444,manipulation ,0.1658444444444444,0.1891891891891892, learning,0.3394108108108107,0.2058823529411764, learning,0.3227176470588235,0,0,0,0,0,0,0.0,3.4015840620742352,0.1216337708737299,1.565476563075818,3.042795794054631,1.9512451744022623,0.9464830196875632,0.33106422893481713,2.234160609948237
"This is an unsuitable measure for inferring reliability, and it was the use of this measure that prompted Carletta (1996) to recommend chance-corrected measures.",1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.6524,24,0,1,0.75,) ,0.0976,0.8918918918918919,e,0.2394918918918919,0.1212121212121212,unsuitable ,0.5311878787878788,0.7222222222222222,1996,0.0698222222222222,0.0277777777777777,This,0.6246222222222222,0.6666666666666666,ta,0.0142666666666666,0,1,0,0,0,0,0.0,2.748347938967353,0.4735191887616479,2.0623935450594817,2.631582666510516,2.225864289218279,0.6487111505393228,0.16854594594594596,1.9106111726189905
"According to Winsberg [1], simulations may be necessitated where there is an unavailability of data, which the simulations are thus called upon to provide, replacing conventional experiments and observations as sources of data about the world.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0905,36,0,1,0.1111111111111111,[,0.0206111111111111,0.7358490566037735,", ",0.6453490566037735,0.2916666666666667,where ,0.2011666666666667,0.1111111111111111,[,0.0206111111111111,0.1136363636363636, [,0.0231363636363636,0.1136363636363636, [,0.0231363636363636,0,0,0,0,0,0,0.0,2.6236228605157805,-0.4479583043579549,1.7523311375573989,2.4208371282215917,1.646716655391902,0.6572737631207037,0.0231363636363636,1.6211225829458658
"According to [4937], the proposed methodology fails to demonstrate significant improvements over existing techniques. The lack of proper statistical analysis weakens the credibility of the findings. Despite initial promises, the approach does not perform well under real-world conditions. Additionally, the paper lacks a thorough comparison with state-of-the-art models.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0351,48,4,0,0.746268656716418,", ",0.7111686567164179,0.7857142857142857,s ,0.7506142857142857,0.0441176470588235,[,0.0090176470588235,0.044776119402985,[,0.009676119402985,0.1764705882352941, fails,0.1413705882352941,0.1612903225806451, fails,0.1261903225806451,0,0,0,0,0,0,1.0,2.2499300888819955,-0.7635326320026129,0.1188662596255629,0.9952730967123532,0.7076984607641472,-0.0625667849779838,0.13378045540796962,0.9549182404688054
"Deep learning continues to revolutionize multiple domains, enhancing automation and efficiency in ways previously unimaginable [3064]. The integration of deep learning with other AI techniques is leading to more advanced hybrid systems.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5381,32,0,1,0.0512820512820512,learning ,0.4868179487179488,0.0476190476190476,continues ,0.4904809523809524,0.0714285714285714,continues ,0.4666714285714286,0.5384615384615384,]. ,0.0003615384615384,0.024390243902439,Deep,0.513709756097561,0.2307692307692307,",",0.3073307692307692,0,0,0,0,0,0,0.0,3.3788965790271863,-0.0963383630302252,2.001778878053612,2.3341187633685907,2.119070935058687,0.9316288624228004,0.4767446886446887,2.5241884757497886
"The ethical review process for the research described in (Patel, 2020), concerning wearable device data collection, was exemplary, given the sensitivity of the data, and serves as a model for the IoMT discipline.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.271,33,0,1,0.5348837209302325,exemplary,0.2638837209302325,0.0,The ,0.271,0.2222222222222222,(,0.0487777777777778,0.5348837209302325,exemplary,0.2638837209302325,0.5869565217391305, exemplary,0.3159565217391304,0.5681818181818182, exemplary,0.2971818181818182,0,0,0,0,0,0,0.0,3.017734215838741,0.4019816750823904,1.6091583231138775,3.462646913648415,1.9286619401914376,0.921831285770919,0.26744186046511625,2.107498051488059
"[170] offers a new paradigm that significantly enhances existing machine learning techniques by improving model training processes, optimizing performance, and reducing computational overhead.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,23,0,0,0.0344827586206896,[,0.0344827586206896,0.3333333333333333,enhance,0.3333333333333333,0.0344827586206896,[,0.0344827586206896,0.1034482758620689,] ,0.1034482758620689,0.3666666666666666, significantly,0.3666666666666666,0.1428571428571428, offers,0.1428571428571428,0,0,0,0,0,0,0.0,0.0558634477813962,-0.7568159221514632,0.032397333148747,0.4430150445574981,0.3530492519013938,0.1379111792598803,0.12315270935960584,0.24517850598754617
"5.2 Maximum Entropy Model We use the Maximum Entropy (ME) Model (Berger et al. , 1996) for our classification task.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5603,20,0,1,0.96875,.,0.40845,0.3611111111111111,y ,0.1991888888888889,0.1034482758620689,2 ,0.456851724137931,0.78125,1996,0.2209499999999999,0.0285714285714285,5,0.5317285714285714,0.0606060606060606,.,0.4996939393939394,0,0,0,0,0,0,0.0,3.251937368509918,0.5650250519112208,1.9925530432109384,3.2787841655027954,2.13642056034804,1.1173320839264034,0.4326508620689655,2.436404304542137
"While the findings of (Fischer and Becker, 2015) does not convincingly justify its design choices or parameter selection. Hence, additional tuning and architectural adjustments are often required to obtain acceptable results.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0969,31,1,1,0.025,While ,0.0718999999999999,0.0,While ,0.0969,0.0256410256410256,While ,0.0712589743589743,0.275,2015,0.1781,0.0227272727272727,While,0.0741727272727272,0.3902439024390244, not,0.2933439024390244,0,0,0,0,0,0,0.5,3.255617125562347,1.2676155794551718,1.6854769046863938,3.5721976108883045,1.9816466852092127,0.8259321561860206,0.0855363636363636,2.0896423357418126
"This is the same complexity as the ITG alignment algorithm used by Wu (1997) and others, meaning complete Viterbi decoding is possible without pruning for realistic-length sentences.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3676,27,1,1,0.4473684210526316,) ,0.0797684210526316,0.2972972972972973,used ,0.0703027027027026,0.8648648648648649,realistic,0.4972648648648649,0.4473684210526316,) ,0.0797684210526316,0.3846153846153846, (,0.0170153846153846,0.0277777777777777,This,0.3398222222222222,0,0,0,0,0,0,0.5,3.2683642822916235,1.328003353697544,2.085719092669786,3.1510947122101216,1.926612075029632,0.870801315425251,0.0797684210526316,2.0781592303139655
