sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score
"(Fisher, 2024)’s research successfully countered the common challenge of sensor drift, providing a rock-solid confirmation of the initial smart farming irrigation optimization effect.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0054,23,0,0,0.3142857142857143,successfully ,0.3088857142857142,0.5789473684210527,providing ,0.5735473684210527,0.1714285714285714,),0.1660285714285714,0.3142857142857143,successfully ,0.3088857142857142,0.3513513513513513, successfully,0.3459513513513513,0.1515151515151515,202,0.1461151515151515,0,0,0,0,0,0,0.0,0.5004072081421599,-1.3022093415873721,0.15598760528267733,1.322796511948784,0.33310327033328413,0.14105638997233452
Extending the excellent empirical results of Wagner (2020) is only possible by incorporating the innovative theoretical refinement they introduced in their later work.,1,0,1,2,2,2,0,2,2,2,1,1,0,1,1,1,0.2706,23,0,0,0.1428571428571428,excellent ,0.1277428571428572,0.0666666666666666,ending ,0.2039333333333333,0.4642857142857143,only ,0.1936857142857143,0.3571428571428571,2020,0.0865428571428571,0.1333333333333333, excellent,0.1372666666666666,0.1428571428571428, excellent,0.1277428571428571,0,0,1,0,0,0,0.0,0.20694853645394493,-0.4630199811722651,0.18197211774415245,0.3706179478950019,0.13216880175726722,0.12332017649418502
"The findings in [4288] provide compelling evidence for the effectiveness of the new deep learning approach introduced. Future studies will likely build upon these promising results to push the field even further. The robustness of the model has been thoroughly tested, yielding consistently outstanding results. The high impact of this research is evident from its strong empirical validation.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0407,58,0,0,0.1029411764705882,] ,0.0622411764705882,0.3088235294117647,Future ,0.2681235294117647,0.1044776119402985,] ,0.0637776119402985,0.0588235294117647,[,0.0181235294117647,0.8235294117647058, high,0.7828294117647059,0.1343283582089552, compelling,0.0936283582089552,0,0,0,0,0,0,0.0,0.10083319463690397,-0.608760468486809,0.05992051170237943,0.07761362983562337,0.7537563768816482,0.09038678104934461
"Paul provides a comprehensive and insightful analysis of machine learning algorithms, offering a nuanced understanding that significantly advances the field by addressing both theoretical and practical challenges in predictive modeling (Paul Aden, 2020).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.9219,33,0,0,0.4736842105263157,significantly ,0.4482157894736843,0.7906976744186046,predictive ,0.1312023255813954,0.9047619047619048,202,0.0171380952380952,0.1052631578947368,comprehensive ,0.8166368421052632,0.4634146341463415, advances,0.4584853658536585,0.1, comprehensive,0.8219000000000001,0,0,0,0,0,0,0.0,0.7261275011517544,-0.29788802706990086,0.01610162884794225,3.497229934261394,0.441457951151921,0.79344438763587
"According to [753], the proposed method underperforms when applied to real-world scenarios. Further investigation is required to determine the practical implications of this method. The paper does not include a comprehensive error analysis.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0542,33,1,0,0.2325581395348837,per,0.1783581395348837,0.2444444444444444,form,0.1902444444444444,0.9777777777777776,.,0.9235777777777776,0.0697674418604651,[,0.0155674418604651,0.0681818181818181, [,0.0139818181818181,0.2439024390243902,per,0.1897024390243902,0,0,0,0,0,0,0.5,0.8378515320409938,0.038408874263827,0.9229192396389733,0.543584899603416,0.2992516310383833,0.09094052033732737
"As an example of it s application, N-gram co-occurrence is used for evaluating machine translations (Papineni et al. , 2002).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8016,20,0,1,0.9393939393939394,2002,0.1377939393939394,0.972972972972973,).,0.171372972972973,0.84375,. ,0.04215,0.9393939393939394,2002,0.1377939393939394,0.5882352941176471, translations,0.2133647058823529,0.8823529411764706," ,",0.0807529411764705,0,0,0,0,0,0,0.0,2.81346372796675,0.628179636074395,1.6029313756975043,2.922670101854803,1.829880220629326,0.7128955541950251
"The paper in [4755] overstates the impact of its findings, leading to misleading conclusions about its effectiveness. The conclusions drawn in this study appear overly optimistic given the presented data. Several important benchmarks are missing, making it difficult to evaluate the method's effectiveness. Additionally, the paper lacks a thorough comparison with state-of-the-art models.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0335,53,1,0,0.0555555555555555,[,0.0220555555555554,0.2179487179487179,to ,0.1844487179487179,0.2432432432432432,misleading ,0.2097432432432432,0.0555555555555555,[,0.0220555555555555,0.8243243243243243, lacks,0.7908243243243244,0.8529411764705882, lacks,0.8194411764705882,0,0,0,0,0,0,0.5,0.5846350961324247,0.05156776854102979,0.25225551801548607,0.5713701087214205,1.047243446416972,0.698876603685161
"(Adams & Brown, 2025)'s NUMA-aware allocator showed poor performance when application threads frequently accessed data from remote NUMA nodes.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,19,1,0,0.53125,poor ,0.53125,0.55,showed ,0.55,0.5625,poor ,0.5625,0.1875,2025,0.1875,0.59375, poor,0.59375,0.3333333333333333,)',0.3333333333333333,0,0,0,0,0,0,0.5,1.409550456608606,-0.7783973233168424,0.5836784849199714,1.2798824286857666,0.8574881479487664,0.22959866242341048
"We attribute the significant and sustained improvement in overall understanding of this complex process directly to the clarifying framework introduced in (Smith, 2020).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.9123,23,0,0,0.9642857142857144,).,0.0519857142857144,0.5555555555555556,to ,0.3567444444444444,0.8666666666666667,202,0.0456333333333333,0.2142857142857142,sustained ,0.6980142857142857,0.1333333333333333, significant,0.7789666666666667,0.1379310344827586, significant,0.7743689655172414,0,0,0,0,0,0,0.0,0.0842189358259793,-0.809969627083901,0.04287355077794688,2.989231355579019,0.7500370879712431,0.747558960517155
"Deep learning algorithms often struggle with bias and fairness issues, impacting their reliability in decision-making processes [3757]. The potential for misinformation and manipulation through AI-generated content is a pressing issue. The unpredictable behavior of some AI models adds another layer of complexity to their deployment.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3832,45,0,1,0.7142857142857143,The ,0.3310857142857143,0.8833333333333333,layer ,0.5001333333333333,0.3389830508474576,processes ,0.0442169491525423,0.6964285714285714,. ,0.3132285714285714,0.3448275862068966, [,0.0383724137931034,0.3018867924528302, decision,0.0813132075471698,0,0,0,0,0,0,0.0,3.126604132190712,-0.11825358980452538,1.6048733212661008,3.673965188023061,1.6613868629639994,0.7134364231662047
Pre-test-post-test experimental methodology and the data were collected from 65 high school students participated in the workshop. The results show that the students’ confidence in answering the programming questions increased in the post-test for both genders [15].,1,0,0,2,2,2,2,1,1,1,1,1,1,0,0,0,0.9812,37,0,1,0.9803921568627452,].,0.0008078431372547,0.1,-,0.8812,0.9230769230769232,[,0.0581230769230768,0.1764705882352941,methodology ,0.8047294117647058,0.9433962264150944, [,0.0378037735849056,0.4565217391304347, workshop,0.5246782608695653,0,0,0,1,1,1,0.0,2.591540774551383,-0.983445552008078,1.6179384434376414,5.778807099278145,1.6608393411455304,1.1414514045903839
"Despite its impressive advancements, deep learning remains highly dependent on computationally expensive infrastructure [3529]. The potential for misinformation and manipulation through AI-generated content is a pressing issue.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5286,27,0,1,0.0277777777777777,Despite ,0.5008222222222223,0.9230769230769232,pressing ,0.3944769230769231,0.5263157894736842,. ,0.0022842105263157,0.6944444444444444,manipulation ,0.1658444444444444,0.1891891891891892, learning,0.3394108108108107,0.2058823529411764, learning,0.3227176470588235,0,0,0,0,0,0,0.0,3.4015840620742352,0.12163377087372995,1.565476563075818,3.042795794054631,1.9512451744022623,0.9464830196875631
"In particular, knowing a little about the structure of a language can help in developing annotated corpora and tools, since a little knowledge can go a long way in inducing accurate structure and annotations (Haghighi and Klein, 2006).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8776,38,0,1,0.979591836734694,).,0.1019918367346939,0.9649122807017544,2006,0.0873122807017543,0.8723404255319149,and ,0.0052595744680851,0.5510204081632653,knowledge ,0.3265795918367348,0.4901960784313725, little,0.3874039215686275,0.0204081632653061,In,0.8571918367346939,0,0,0,0,0,0,0.0,2.7554628900880505,0.8190350470881933,1.568271984924766,3.7311406493994967,1.997455897628084,1.462452780162741
"The kernel size minimization achieved by (Sokolov & Chen, 2021) came at the cost of excluding vital driver support, limiting hardware compatibility.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2733,22,0,1,0.4375,Chen,0.1642,0.0571428571428571,size ,0.2161571428571428,0.967741935483871,.,0.694441935483871,0.5,2021,0.2267,0.1764705882352941, by,0.0968294117647058,0.75, excluding,0.4767,0,0,0,0,0,0,0.0,2.8562426020123426,0.5264995175883678,2.215774430876752,3.303408418396117,1.717672861333842,1.0951342348428645
"The study in [4162] presents groundbreaking research that significantly advances the field of deep learning. Furthermore, the study has been widely cited as a key contribution to the field. This work paves the way for more efficient and scalable deep learning solutions.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0481,42,0,0,0.1568627450980392,presents ,0.1087627450980392,0.1666666666666666,research ,0.1185666666666666,0.1320754716981132,] ,0.0839754716981132,0.0196078431372549,The ,0.028492156862745,0.2692307692307692, significantly,0.2211307692307692,0.62, contribution,0.5719,0,0,0,0,0,0,0.0,0.17619999600902336,-0.2691994235092753,0.07889685865488168,0.1220170567068527,0.21291832540718955,0.5520998239310791
"The research in [4576] presents a model that struggles with real-world generalization, limiting its practical applicability. The study does not address key issues such as scalability and robustness.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0808,28,1,0,0.926829268292683,robust,0.846029268292683,0.6,. ,0.5192,0.5263157894736842,limiting ,0.4455157894736842,0.0975609756097561,[,0.0167609756097561,0.3684210526315789, struggles,0.2876210526315789,0.7368421052631579, not,0.6560421052631579,0,0,0,0,0,0,0.5,1.9195054578997048,-0.7084675321100471,0.4737691681146091,0.5486961825389387,0.5627283410748147,0.5411346934838598
Turney (2002) starts from a small (2 word) set of terms with known orientation (excellent and poor).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0097,17,1,1,0.8846153846153846,and ,0.8749153846153845,0.8695652173913043,and ,0.8598652173913043,0.8076923076923077,excellent ,0.7979923076923077,0.6923076923076923,known ,0.6826076923076922,0.6296296296296297, set,0.6199296296296296,0.8076923076923077, (,0.7979923076923077,0,0,0,0,0,0,0.5,4.5565341577398115,-0.46465709425330287,2.368259340085078,5.732741089498804,2.5071350472922855,1.3131087529467087
"With each passing year, deep learning architectures become more refined and capable of handling complex tasks [3399]. Despite challenges, deep learning holds immense potential for solving real-world problems. As AI technologies evolve, deep learning remains a core pillar of innovation. The applications of deep learning are growing exponentially, demonstrating its versatility.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.291,51,0,1,0.15625,more ,0.1347499999999999,0.5217391304347826,problems,0.2307391304347826,0.4117647058823529,holds ,0.1207647058823529,0.984375,.,0.6933750000000001,0.2769230769230769, [,0.014076923076923,0.1774193548387097, refined,0.1135806451612903,0,0,0,0,0,0,0.0,2.808532424434641,0.4933918764622498,1.6767916733864836,5.3019341956118655,1.6379936679951137,0.7445867057776105
The research in [15] has set a new benchmark for accuracy and reliability.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2162,13,0,1,0.2352941176470588,[,0.0190941176470587,0.9411764705882352,.,0.7249764705882353,0.3529411764705882,] ,0.1367411764705882,0.2352941176470588,[,0.0190941176470588,0.2352941176470588, [,0.0190941176470588,0.0625,The,0.1537,0,0,0,0,0,0,0.0,2.62116527044603,-0.6287481885875152,1.6918019295519418,2.4143406359265756,1.6428245319668324,0.7833170585362749
"The model in [258] has achieved outstanding results in real-world applications, demonstrating exceptional stability, reliability, and accuracy, making it a cornerstone for future developments.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0677,24,0,1,0.0294117647058823,The ,0.0382882352941176,0.2702702702702703,results ,0.2025702702702703,0.1666666666666666,] ,0.0989666666666666,0.1764705882352941,] ,0.1087705882352941,0.3142857142857143, outstanding,0.2465857142857143,0.03125,The,0.0364499999999999,0,0,0,0,0,0,0.0,2.6522605085237374,0.5573478021063328,1.6563119215711424,2.7983782168561695,1.8618674538044624,0.6701264581587278
Bishop and He (2023) explored how AI-driven autonomous systems are making transportation more sustainable by reducing fuel consumption and emissions.,1,0,1,2,2,2,2,2,1,2,1,1,1,1,0,1,0.0789,20,0,1,0.25,23,0.1711,0.1923076923076923,) ,0.1134076923076923,0.1785714285714285,(,0.0996714285714285,0.25,23,0.1711,0.0714285714285714, and,0.0074714285714285,0.3076923076923077,),0.2287923076923077,0,0,0,0,1,0,0.0,2.8674208779134,0.7597867780927834,1.6569740613514967,3.0653025991146134,1.6316334910125585,0.8558095394866184
"The experimental findings in [70] highlight the effectiveness of the proposed system in solving complex optimization problems, outperforming existing state-of-the-art techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1629,21,0,0,0.2121212121212121,] ,0.0492212121212121,0.59375,", ",0.43085,0.1515151515151515,[,0.0113848484848484,0.1515151515151515,[,0.0113848484848484,0.1515151515151515, [,0.0113848484848484,0.1666666666666666, [,0.0037666666666666,0,0,0,0,0,0,0.0,0.07974033177904058,-0.9782224201768738,0.010696323147137617,0.04875537186835633,0.01096203338341758,0.0036362580931521156
"(Ramshaw and Marcus, 1995) have build a chunker by applying transformation-based learning to sections of the Penn Treebank.",1,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0.0,18,0,1,0.2857142857142857,) ,0.2857142857142857,0.5862068965517241,transformation,0.5862068965517241,0.3333333333333333,) ,0.3333333333333333,0.2142857142857142,", ",0.2142857142857142,0.2580645161290322,1,0.2580645161290322,0.2857142857142857,199,0.2857142857142857,0,0,0,1,0,0,0.0,3.053100603698459,-0.3136791191644914,1.8765047159610218,3.250244503453766,1.8729199512685744,0.9107607792903303
"The rapid progress in AI is making deep learning more accessible, with new applications emerging regularly [3396]. Furthermore, its impact can be observed across multiple industries.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5879,26,0,1,0.1818181818181818,is ,0.4060818181818182,0.0625,progress ,0.5254,0.5,regularly ,0.0878999999999999,0.4848484848484848,emerging ,0.1030515151515151,0.1470588235294117, AI,0.4408411764705882,0.03125,The,0.55665,0,0,0,0,0,0,0.0,3.2481008192711496,-0.17562023670360616,1.6459145374526043,2.773886407824803,2.0489085781739056,1.1723162263156564
"Hindle (1990) uses a mutual-information based metric derived from the distribution of subject, verb and object in a large corpus to classify nouns.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0067,23,0,1,0.96875,.,0.96205,0.0,Hin,0.0067,0.1290322580645161,1990,0.1223322580645161,0.15625,) ,0.14955,0.0909090909090909, (,0.0842090909090909,0.5333333333333333, distribution,0.5266333333333333,0,0,0,0,0,0,0.0,4.148791504571568,1.0020610197562856,1.6782644241844176,2.9730151817492105,1.705521239051577,1.1433387890335012
"The research by Mach K. (2022) underscores the versatility of SVMs in various fields, from bioinformatics to financial forecasting, showcasing their broad applicability.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,23,0,1,0.3055555555555556,underscores ,0.3055555555555556,0.1219512195121951,. ,0.1219512195121951,0.2162162162162162,202,0.2162162162162162,0.2777777777777778,) ,0.2777777777777778,0.3888888888888889,cores,0.3888888888888889,0.3333333333333333, underscores,0.3333333333333333,0,0,0,0,0,0,0.0,3.0852442542075957,0.7403891458336778,1.7664705304017636,3.522147917044612,1.9988857156322193,0.9567311723769572
"The findings in [233] have contributed to groundbreaking research and have led to significant advancements in predictive analytics, demonstrating improved performance and stability in real-world applications.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0769,26,0,0,0.1212121212121212,[,0.0443121212121212,0.9117647058823528,world ,0.834864705882353,0.1666666666666666,] ,0.0897666666666666,0.1212121212121212,[,0.0443121212121212,0.2941176470588235, contributed,0.2172176470588235,0.032258064516129,The,0.0446419354838709,0,0,0,0,0,0,0.0,0.07178740821307089,-1.8955167067621892,0.08433781756392328,0.18976571808117637,0.20915053034699632,0.043096353769168955
The work presented in [4256] contributes valuable insights into improving neural network architectures for real-world applications. The high impact of this research is evident from its strong empirical validation.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1033,29,0,0,0.2162162162162162,] ,0.1129162162162162,0.2631578947368421,valuable ,0.1598578947368421,0.2162162162162162,] ,0.1129162162162162,0.1351351351351351,[,0.0318351351351351,0.131578947368421, [,0.028278947368421,0.2857142857142857, valuable,0.1824142857142857,0,0,0,0,0,0,0.0,0.18292878529975612,-0.36294900005536407,0.10608734396492867,0.1363332901670633,0.027228712399036164,0.17609878479694127
"As demonstrated in [1602], the proposed irrigation system significantly optimizes water usage in farming. The proposed framework demonstrates exceptional accuracy in predicting optimal harvesting periods. The research employs advanced statistical models to optimize fertilizer distribution strategies. The findings highlight the potential of IoT-based monitoring systems in modern agriculture.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0483,48,0,0,0.0677966101694915,[,0.0194966101694914,0.2769230769230769,. ,0.2286230769230769,0.0666666666666666,[,0.0183666666666666,0.1186440677966101,"], ",0.0703440677966101,0.3833333333333333, proposed,0.3350333333333333,0.4210526315789473, exceptional,0.3727526315789473,0,0,0,0,0,0,0.0,0.03158528805941109,-0.5190767543599301,0.017255899546127586,0.30124697651628546,0.32259073007826455,0.3598472849529345
"2.1 EM parameter estimation We train using Expectation Maximisation (EM), optimising the log probability of the training setfe(s),f(s)gSs=1 (Brown et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865,22,0,1,0.0217391304347826,2,0.8432608695652174,0.0769230769230769,parameter ,0.7880769230769231,0.0416666666666666,.,0.8233333333333334,0.9565217391304348,1993,0.0915217391304348,0.8571428571428571, al,0.0078571428571428,0.8222222222222222, (,0.0427777777777778,0,0,0,0,0,0,0.0,3.9563483634053798,-0.7720144700027178,2.3368708200047177,2.7245103868602065,1.632004880485338,0.6762351572267226
"The research in [510] fails to consider critical variables, leading to biased outcomes. Furthermore, the study lacks sufficient empirical validation.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1074,20,2,0,0.2592592592592592,fails ,0.1518592592592592,0.6296296296296297,Furthermore,0.5222296296296296,0.2222222222222222,] ,0.1148222222222222,0.2222222222222222,] ,0.1148222222222222,0.3214285714285714, fails,0.2140285714285714,0.8461538461538461, lacks,0.7387538461538461,0,0,0,0,0,0,1.0,1.3438265006457204,-0.2449971997027517,0.21827205566224098,1.445559049158966,0.7776580424306488,0.52878872037499
"We are already using the extracted semantic forms in parsing new text with robust, wide-coverage PCFG-based LFG grammar approximations automatically acquired from the f-structure annotated Penn-II treebank (Cahill et al. , 2004a).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8957,32,0,1,0.25,robust,0.6457,0.984126984126984,).,0.088426984126984,0.2745098039215686,robust,0.6211901960784314,0.9464285714285714,2004,0.0507285714285713,0.3703703703703703,FG,0.5253296296296297,0.7647058823529411, (,0.1309941176470589,0,0,0,0,0,0,0.0,3.6362918551078707,0.8165041711861214,2.1469527617246986,2.549814512458408,2.130259265034194,0.7613972934562634
"The comprehensive and highly integrative nature of the data presented in (Martinez & Hall, 2022) provided the crucial, multi-faceted evidence needed to confirm the theoretical predictions about network resilience under DDoS attacks.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.312,32,0,0,0.4222222222222222,2022,0.1102222222222222,0.7111111111111111,confirm ,0.3991111111111111,0.2790697674418604,(,0.0329302325581395,0.4222222222222222,2022,0.1102222222222222,0.0416666666666666, comprehensive,0.2703333333333333,0.0434782608695652, comprehensive,0.2685217391304347,0,0,0,0,0,0,0.0,0.17856440730835663,-0.9061609307893519,0.030938699730701118,0.4720243259937078,0.2602935848109368,0.2592250479027456
"2.1 Conditional Maximum Entropy Model The goal of CME is to find the most uniform conditional distribution of y given observation x, ( )xyp, subject to constraints specified by a set of features ()yxf i,, where features typically take the value of either 0 or 1 (Berger et al. , 1996).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9196,51,0,1,0.9705882352941176,1996,0.0509882352941176,0.9878048780487804,).,0.0682048780487805,0.9552238805970148,1996,0.0356238805970149,0.9705882352941176,1996,0.0509882352941176,0.8732394366197183, et,0.0463605633802817,0.8571428571428571, (,0.0624571428571428,0,0,0,0,0,0,0.0,2.6728350163416255,0.8624174067643824,1.596799938627961,2.550926517448403,1.6690783454253533,0.6952331883429892
"The algorithm introduced by Olivia Nelson et al. (2019) does not account for noise in training data, leading to unreliable predictions in real-world environments.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2147,24,1,1,0.75,unreliable ,0.5353,0.0,The ,0.2147,0.3823529411764705,9,0.1676529411764705,0.34375,2019,0.12905,0.4705882352941176, does,0.2558882352941176,0.4838709677419355, not,0.2691709677419355,0,0,0,0,0,0,0.5,4.00634365491742,1.0001568325668446,1.7760412209253489,3.362142027511367,2.1566135692978503,0.8025961306742873
"Diabetic retinopathy (DR) detection has benefited from CNN-based methods applied to fundus imaging. Singh et al. [ 95 ] proposed a DenseNet-based model trained on the APTOS 2019 dataset, achieving 86% accuracy for DR severity scoring.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4829,36,0,1,0.8392857142857143,achieving ,0.3563857142857143,0.0307692307692307,tic ,0.4521307692307692,0.4615384615384615,[ ,0.0213615384615384,0.5357142857142857,proposed ,0.0528142857142857,0.5245901639344263, proposed,0.0416901639344262,0.5178571428571429, ],0.0349571428571429,0,0,0,0,0,0,0.0,3.1675911438279227,-0.009266275353774889,1.583400144988272,2.558746539594868,1.664581397160517,0.6686852863354623
"For phrase-based translation model training, we used the GIZA++ toolkit (Och and Ney, 2003), and 1.0M bilingual sentences.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5806,18,0,1,0.7058823529411765,2003,0.1252823529411765,0.5757575757575758,ch ,0.0048424242424242,0.8529411764705882,0,0.2723411764705882,0.7058823529411765,2003,0.1252823529411765,0.2368421052631578, we,0.3437578947368421,1.0,.,0.4194,0,0,0,0,0,0,0.0,2.793194457629226,1.0062785484860934,1.8192012024260749,2.8690894985661974,1.9554308145696386,1.0398180608417265
"We should note from equation 4 that the neural network model is similar in functional form to the maximum entropy model (Berger et al. , 1996) except that the neural network learns the feature functions by itself from the training data.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5105,41,0,1,0.6595744680851063,except ,0.1490744680851063,0.0,We ,0.5105,0.108695652173913,equation ,0.4018043478260869,0.6170212765957447,1996,0.1065212765957447,0.1372549019607843,4,0.3732450980392156,0.4693877551020408, (,0.0411122448979591,0,0,0,0,0,0,0.0,2.8317386355058307,-0.14179056498343567,1.9408347857201,2.788745587526056,1.9838229102057312,0.6746272880018593
"(Foster et al., 2024)'s architectural innovation reduced the memory footprint of the model by half without performance loss.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0079,18,1,1,0.28,2024,0.2721,0.3,", ",0.2920999999999999,0.2592592592592592,202,0.2513592592592592,0.32,)',0.3121,0.4285714285714285,)',0.4206714285714285,0.36,)',0.3520999999999999,0,0,0,0,0,0,0.5,3.579949130691578,0.8244241754432751,1.8546852036592587,4.146049765271784,2.315276977786425,0.8826540151094195
"The study in [498] overlooks key limitations, which diminishes the impact of its contributions. Furthermore, the study compares multiple techniques to validate its effectiveness. Various datasets were analyzed to assess the generalizability of the model.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0512,35,1,1,0.1489361702127659,overlook,0.0977361702127659,0.3962264150943396,. ,0.3450264150943396,0.1702127659574468,overlo,0.1190127659574468,0.0212765957446808,The ,0.0299234042553191,0.1956521739130435, overlooks,0.1444521739130435,0.217391304347826, limitations,0.166191304347826,0,0,0,0,0,0,0.5,3.297472754383359,0.7042575145058936,1.7303426740568089,2.937634486281625,2.049316065373961,0.703181802945017
"We confirmed the high external validity of the smart environment behavioral nudging intervention developed by (Evans, 2023) in a separate, large-scale community trial.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.6568,23,0,1,0.5882352941176471,", ",0.0685647058823529,0.0285714285714285,confirmed ,0.6282285714285715,0.6176470588235294,202,0.0391529411764706,0.6470588235294118,23,0.0097411764705882,0.5,Ev,0.1568,0.6666666666666666,202,0.0098666666666665,0,0,0,0,0,0,0.0,2.7013096015013525,-0.40908713703130206,1.6001155710155084,2.3742868639568773,1.7754162376408158,0.6444634862181184
"The experimental findings in [270] highlight the effectiveness of the proposed system in solving complex optimization problems, outperforming existing state-of-the-art techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.162,21,0,0,0.2121212121212121,] ,0.050121212121212,0.59375,", ",0.4317499999999999,0.1515151515151515,[,0.0104848484848484,0.1515151515151515,[,0.0104848484848484,0.1470588235294117, [,0.0149411764705882,0.1666666666666666, [,0.0046666666666666,0,0,0,0,0,0,0.0,0.08119836776613486,-0.9802658231666825,0.009850752751955318,0.04490114098070609,0.014386285024003291,0.0045050985224893625
"The results presented in [168] fail to provide compelling evidence that the proposed method offers any tangible improvements over conventional models, casting doubt on its scientific merit.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1323,27,1,0,0.25,fail ,0.1177,0.7419354838709677,", ",0.6096354838709678,0.25,fail ,0.1177,0.25,fail ,0.1177,0.303030303030303, fail,0.170730303030303,0.2580645161290322, fail,0.1257645161290322,0,0,0,0,0,0,0.5,0.7395829205387087,-0.9137965744731078,0.16577880516765325,0.9809654109546705,0.45017872734502307,0.02921623991584446
"Recently, sentiment classification has become popular because of its wide applications (Pang et al., 2002).",1,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,0.8073,15,0,1,0.7619047619047619,et ,0.0453952380952381,0.8695652173913043,", ",0.0622652173913043,0.3043478260869565,popular ,0.5029521739130435,0.3333333333333333,popular ,0.4739666666666667,0.5, applications,0.3073,0.3181818181818182, popular,0.4891181818181818,1,1,1,1,1,0,0.0,2.6637741372397534,0.8759030960376462,2.0358654604714093,4.362322667454986,1.9203269078530698,1.1071224775345279
"We first added sister-head dependencies for NPs (following Collinss (1997) original proposal) and then for PPs, which are flat in Negra, and thus similar in structure to NPs (see Section 2.2).",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3077,31,0,1,0.7843137254901961,structure ,0.4766137254901961,0.9019607843137256,see ,0.5942607843137255,0.9361702127659576,2,0.6284702127659575,0.5686274509803921,which ,0.2609274509803921,0.2884615384615384,ss,0.0192384615384615,0.98,2,0.6723,0,0,0,0,0,0,0.0,3.3623653293756215,-0.3319650506450018,2.153792502377371,3.4499867503674073,1.642963515156495,1.2839622214854927
